"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g1016035-d21183952","['Europe', 'Slovakia', 'Trencin Region', 'Dubnica nad Vahom', 'Dubnica nad Vahom Restaurants', 'Yellow Point Bistro']","Yellow Point Bistro","Claimed",5,"November 1, 2022","Priemyselna 4605/5 Shell Gas Station, Dubnica nad Váhom 018 41 Slovakia",,,"#6 of 12 Restaurants in Dubnica nad Váhom","#2 of 2 International in Dubnica nad Vahom",1,0,,"₪8 - ₪40","International, Grill, Contemporary, Healthy","Breakfast, Lunch, Dinner, Brunch, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Drive Thru, BYOB, Dog Friendly, Family style","True","True","http://www.yellowpoint.sk",,,,,1,0,0,0,0,"English (1)","in rating","g1016035-d21183952","$","International, Grill, Contemporary","Restaurants",1,0,0
"g1016035-d21196976","['Europe', 'Slovakia', 'Trencin Region', 'Dubnica nad Vahom', 'Dubnica nad Vahom Restaurants', 'Suave Gelato']","Suave Gelato","Claimed",,,"Namestie Matice Slovenskej 1296/12, Dubnica nad Váhom 01841 Slovakia",,,,,0,0,,"₪84 - ₪168","Italian","Lunch, Dinner",,,"True","True",,,,,,0,0,0,0,0,"nan","in rating","g1016035-d21196976","$$ - $$$","Italian",,0,0,0
"g1016035-d23163384","['Europe', 'Slovakia', 'Trencin Region', 'Dubnica nad Vahom', 'Dubnica nad Vahom Restaurants', ""Fresh Burger's""]","Fresh Burger's","Unclaimed",,,"Centrum 1 1725, Dubnica nad Váhom 01841 Slovakia",48.965958,18.178816,,,0,0,,"₪8 - ₪25","American, European",,,,"False","True","http://www.freshburgers.sk",,,,,0,0,0,0,0,"nan","in rating","g1016035-d23163384","$","American, European",,0,0,0
"g1016035-d4769766","['Europe', 'Slovakia', 'Trencin Region', 'Dubnica nad Vahom', 'Dubnica nad Vahom Restaurants', 'Pizzeria Kopia 2']","Pizzeria Kopia 2","Unclaimed",4,"December 7, 2015","Bratislavska 4051, Dubnica nad Váhom Slovakia",48.90016,18.02028,"#11 of 12 Restaurants in Dubnica nad Váhom","#3 of 3 Pizza in Dubnica nad Vahom",1,0,,,"Pizza",,,,"False","False",,,,,,0,1,0,0,0,"Slovak (1), English","in rating","g1016035-d4769766",,"Pizza","Restaurants",0,1,1
"g1057708-d11904704","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Jan', 'Liptovsky Jan Restaurants', 'Hotel Svatojansky Kastiel']","Hotel Svatojansky Kastiel","Claimed",4.5,"March 15, 2022","Starojanska 24, Liptovsky Jan 032 03 Slovakia",49.052223,19.679232,"#3 of 3 Restaurants in Liptovsky Jan","#3 of 3 Restaurants in Liptovsky Jan",20,0,,,,"Breakfast, Drinks, Lunch, Dinner",,"Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi","True","True","http://www.svatojanskykastiel.sk/en/gastronomy",,,,,13,3,2,1,1,"English (2), Polish (2), Slovak (10), Russian (2), Czech (4)","in rating","g1057708-d11904704","$$ - $$$",,"Restaurants",2,18,10
"g1057708-d14987830","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Jan', 'Liptovsky Jan Restaurants', 'Restauracia Liptovsky Dvor']","Reštaurácia Liptovsky Dvor","Claimed",4,"August 27, 2023","Janska dolina 438, Liptovsky Jan 032 03 Slovakia",49.03043,19.67389,"#2 of 3 Restaurants in Liptovsky Jan","#2 of 2 European in Liptovsky Jan",27,0,,"₪20 - ₪148","European, Contemporary","Lunch, Dinner, Breakfast, Drinks",,"Outdoor Seating, Seating, Reservations, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards","True","True","https://liptovskydvor.sk/gastronomia-liptovsky-dvor/",40,40,35,,15,3,5,2,2,"English (5), French (1), Slovak (19), Czech (1), Italian (1)","in rating","g1057708-d14987830","$$ - $$$","European, Contemporary","Restaurants",5,22,19
"g1057708-d6024350","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Jan', 'Liptovsky Jan Restaurants', 'Hotel Strachanovka Restaurant']","Hotel Strachanovka Restaurant","Unclaimed",4,"April 9, 2022","Janska dolina 494, Liptovsky Jan 032 03 Slovakia",49.034317,19.673754,"#1 of 3 Restaurants in Liptovsky Jan","#1 of 1 Eastern European in Liptovsky Jan",121,0,,,"European, Central European, Eastern European","Breakfast, Lunch, Dinner","Vegetarian Friendly","Outdoor Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout, Reservations, Seating","False","True","http://www.strachanovka.sk/sk/restauracia",40,40,40,,55,31,19,6,10,"English (22), German (1), Dutch (1), Russian (6), Japanese (1), Czech (14), Spanish (1), Slovak (66), French (2), Polish (7)","in rating","g1057708-d6024350","$$ - $$$","European, Eastern European, Central European","Restaurants",22,99,66
"g1057709-d15190938","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Trnovec', 'Liptovsky Trnovec Restaurants', 'Pizza NAY']","Pizza NAY","Unclaimed",5,"August 17, 2023","Liptovsky Trnovec 335, Liptovsky Trnovec 03222 Slovakia",49.12345,19.5501,"#1 of 1 Restaurant in Liptovsky Trnovec","#1 of 1 Restaurants in Liptovsky Trnovec",5,0,,,,,,,"False","True","https://www.facebook.com/Pizza.Nay/",,,,,4,1,0,0,0,"Polish (2), Hebrew (1), English (1), Slovak (1)","in rating","g1057709-d15190938",,,"Restaurants",1,4,1
"g1057709-d21202056","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Trnovec', 'Liptovsky Trnovec Restaurants', 'Stavtrans']","Stavtrans","Unclaimed",,,"(Noname) 144, Liptovsky Trnovec 3101 Slovakia",49.120174,19.547308,,,0,0,,,,"Breakfast, Lunch",,,"True","True","http://www.vanilka.sk",,,,,0,0,0,0,0,"nan","in rating","g1057709-d21202056",,,,0,0,0
"g1057710-d10027388","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'U Bielej Mysi']","U Bielej Mysi","Unclaimed",3.5,"August 16, 2021","Slnecne Jazera – Sever, Senec 90301 Slovakia",48.221542,17.424753,"#17 of 20 Restaurants in Senec","#17 of 20 Restaurants in Senec",5,0,,"₪21 - ₪105",,,,,"False","True","http://www.ubielejmysi.sk",,,,,2,1,0,2,0,"Slovak (1), English (4)","in rating","g1057710-d10027388","$$ - $$$",,"Restaurants",4,1,1
"g1057710-d10072395","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'COUNTRY SALOON Senec']","COUNTRY SALOON Senec","Claimed",4,"August 27, 2023","Slnecne jazera - Sever 2467, Senec 903 01 Slovakia",48.22039,17.41779,"#1 of 20 Restaurants in Senec","#1 of 2 Barbecue in Senec",137,0,,"₪8 - ₪59","Bar, Barbecue, European, Central European, Pub","Breakfast, Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service","True","True","https://www.sandruana33bistroapub.sk/",40,35,40,,78,28,14,6,11,"Portuguese (1), English (22), Russian (2), Dutch (1), Czech (19), Slovak (89), German (3)","in rating","g1057710-d10072395","$$ - $$$","Bar, Barbecue, European","Restaurants",22,115,89
"g1057710-d11775619",,,,,,,,,,,0,0,,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g1057710-d13430642","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', ""Murphy's""]","Murphy's","Unclaimed",4,"July 4, 2019","Stefanikova 1939/74, Senec Slovakia",48.21994,17.41467,"#14 of 20 Restaurants in Senec","#14 of 20 Restaurants in Senec",3,0,,,"Pizza",,,,"False","True","https://www.murphys-pub.sk/",,,,,1,1,1,0,0,"English (2), Czech (1)","in rating","g1057710-d13430642",,"Pizza","Restaurants",2,1,0
"g1057710-d13499241","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Siesta restaurant']","Siesta restaurant","Claimed",4.5,"May 6, 2023","Zahradnicka 7, Senec 90301 Slovakia",48.21937,17.3882,"#7 of 20 Restaurants in Senec","#1 of 1 Spanish in Senec",11,0,,"₪21 - ₪84","Spanish, Italian","Lunch, Dinner",,"Table Service","True","True","http://www.siestarestaurant.sk",,,,,7,3,0,1,0,"Portuguese (1), English (4), Slovak (5), Italian (1)","in rating","g1057710-d13499241","$$ - $$$","Italian, Spanish","Restaurants",4,7,5
"g1057710-d13869357","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Restaurant Kastiel Studene']","Restaurant Kastiel Studene","Unclaimed",5,"September 19, 2019","Studene 542 Most pri Bratislave, Senec 900 46 Slovakia",48.13034,17.29682,"#15 of 20 Restaurants in Senec","#2 of 3 International in Senec",1,0,,"₪21 - ₪126","International",,,,"False","True","http://kastielstudene.sk/restauracia/",,,,,1,0,0,0,0,"English (1)","in rating","g1057710-d13869357","$$ - $$$","International","Restaurants",1,0,0
"g1057710-d14008485","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Pralinka']","Pralinka","Claimed",5,"April 11, 2021","Lichnerova 76, Senec 90301 Slovakia",48.217587,17.404375,"#5 of 20 Restaurants in Senec","#5 of 20 Restaurants in Senec",17,0,,,"Cafe","Breakfast",,"Table Service","True","True","https://www.facebook.com/pralinka.cokoladovna/",,,,,13,4,0,0,0,"Slovak (10), English (3), Czech (2), Serbian (1), Hungarian (1)","in rating","g1057710-d14008485","$$ - $$$","Cafe","Restaurants",3,14,10
"g1057710-d14769776","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Paradajz']","Paradajz","Claimed",5,"July 11, 2022","Miletičova, 17, Senec 90301 Slovakia",48.152794,17.136778,"#3 of 20 Restaurants in Senec","#3 of 20 Restaurants in Senec",29,0,,"₪17 - ₪34","Fast Food, Healthy, Gastropub, European, Grill, Central European","Lunch, Dinner, Drinks",,"Delivery, Outdoor Seating, Seating, Takeout, Reservations, Parking Available, Validated Parking, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://www.facebook.com/burgerparadajz/?ref=settings",50,50,50,,27,1,0,0,1,"Czech (3), English (7), Slovak (19)","in rating","g1057710-d14769776","$","Fast Food, European, Grill","Restaurants",7,22,19
"g1057710-d14930935","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'K-Way & Toust']","K-Way & Toust","Claimed",5,"December 15, 2018","Kratka 3, Senec 90301 Slovakia",48.22084,17.398006,"#9 of 20 Restaurants in Senec","#4 of 7 Cafe in Senec",2,0,,,"Cafe",,,,"False","True","https://www.facebook.com/kwayandtoust/",,,,,2,0,0,0,0,"English (2)","in rating","g1057710-d14930935",,"Cafe","Restaurants",2,0,0
"g1057710-d14983205","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'U zlateho kapra']","U zlateho kapra","Unclaimed",1.5,"August 21, 2022","Slnecne Jazera sever 2572, Senec 90301 Slovakia",48.220043,17.419712,"#20 of 20 Restaurants in Senec","#20 of 20 Restaurants in Senec",11,0,,,"European, Central European",,,"Reservations","False","True",,,,,,1,1,0,1,8,"Russian (1), English (6), Czech (1), Slovak (3)","in rating","g1057710-d14983205","$$ - $$$","European, Central European","Restaurants",6,5,3
"g1057710-d15198632","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Lovecka Restauracia']","Lovecka Restauracia","Unclaimed",4,"July 31, 2021","Pezinska 1249/2, Senec Slovakia",48.21938,17.391373,"#11 of 20 Restaurants in Senec","#6 of 10 European in Senec",4,0,,,"European, Central European",,,,"False","True","http://www.loveckarestauracia.sk",,,,,1,1,2,0,0,"English, German (3), Italian (1)","in rating","g1057710-d15198632",,"European, Central European","Restaurants",0,4,0
"g1057710-d15343252","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Antikvariat-kaviaren']","Antikvariat-kaviaren","Unclaimed",5,"April 5, 2023","Kratka 1, Senec 903 01 Slovakia",48.22101,17.39752,"#8 of 20 Restaurants in Senec","#3 of 7 Cafe in Senec",4,0,,,"Cafe",,,,"False","True","https://www.facebook.com/antikvariat.senec/",,,,,4,0,0,0,0,"English (2), Slovak (2)","in rating","g1057710-d15343252",,"Cafe","Restaurants",2,2,2
"g1057710-d15862896","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Krcma Plechac']","Krcma Plechac","Unclaimed",,,"Sokolska 10, Senec 90301 Slovakia",48.215687,17.398245,,,0,0,,,,"Lunch, Dinner",,,"True","True",,,,,,0,0,0,0,0,"nan","in rating","g1057710-d15862896",,,,0,0,0
"g1057710-d1640737","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Restauracia Marathon']","Reštaurácia Marathon","Claimed",4,"August 13, 2023","Lichnerova 14, Senec 903 01 Slovakia",48.219746,17.399204,"#4 of 20 Restaurants in Senec","#1 of 3 International in Senec",104,0,,,"Italian, European, International, Central European","Lunch, Dinner, Drinks, Breakfast","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service, Wheelchair Accessible","True","True","http://www.restauraciamarathon.sk",35,40,35,40,49,25,12,9,9,"Polish (2), Norwegian (1), Slovak (37), Russian (2), Italian (7), French (1), German (4), Dutch (1), English (40), Danish (1), Czech (8)","in rating","g1057710-d1640737","$$ - $$$","Italian, International, European","Restaurants",40,64,37
"g1057710-d16663369","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Extra Pizzeria']","Extra Pizzeria","Claimed",1.5,"June 26, 2021","Lichnerova 2, Senec 90301 Slovakia",48.22019,17.39845,"#19 of 20 Restaurants in Senec","#2 of 2 Pizza in Senec",3,0,,,"Pizza","Breakfast, Lunch, Dinner, Drinks",,,"True","True","http://www.extrapizzeria.sk",,,,,0,0,0,1,2,"English (2), Slovak (1)","in rating","g1057710-d16663369","$","Pizza","Restaurants",2,1,1
"g1057710-d16884262","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'PASSAGE food & coffee']","PASSAGE food & coffee","Claimed",4.5,"July 19, 2020","Mierové nám. 6 Pasáž lokalizovaná vedľa mestského úradu a lekárne, oproti fontáne., Senec 90301 Slovakia",48.21973,17.39691,"#10 of 20 Restaurants in Senec","#1 of 1 Moroccan in Senec",2,0,,"₪20 - ₪64","Indian, Moroccan, Cafe, Asian","Breakfast, Lunch, Dinner, Brunch, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Validated Parking, Valet Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards","True","True","https://www.facebook.com/PassageFoodAndCoffee/",,,,,1,1,0,0,0,"English, Slovak (2)","in rating","g1057710-d16884262","$$ - $$$","Indian, Moroccan, Cafe","Restaurants",0,2,2
"g1057710-d17171974","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Versh CAFE & WINE']","Versh CAFÉ & WINE","Unclaimed",,,"Lichnerova 26, Senec 90301 Slovakia",48.2191,17.40052,,,0,0,,,"Cafe",,,,"False","False","https://www.facebook.com/Versh-CAF%C3%89-WINE-222470554799996/",,,,,0,0,0,0,0,"nan","in rating","g1057710-d17171974","$$ - $$$","Cafe",,0,0,0
"g1057710-d17185930","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Versh drinks&cigars bar']","Versh drinks&cigars bar","Unclaimed",5,"July 14, 2019","Lichnerova 26, Senec 90301 Slovakia",48.2191,17.40052,"#16 of 20 Restaurants in Senec","#7 of 7 Cafe in Senec",1,0,,,"Bar, Cafe, Pub",,,,"False","False","https://www.facebook.com/vershbar/",,,,,1,0,0,0,0,"Slovak (1), English","in rating","g1057710-d17185930","$$ - $$$","Bar, Cafe, Pub","Restaurants",0,1,1
"g1057710-d17831324","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Phumts']","Phumts","Claimed",,,"Polna 4, Senec 90301 Slovakia",48.223835,17.40859,,,0,0,,"₪13 - ₪29",,"Lunch, Dinner, Drinks",,"Delivery, Seating, Wheelchair Accessible, Free Wifi","True","True","http://www.restauraciaphumts.sk",,,,,0,0,0,0,0,"nan","in rating","g1057710-d17831324","$",,,0,0,0
"g1057710-d1979175","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Koliba Restauracia']","Koliba Restauracia","Unclaimed",4,"July 26, 2021","Slnecne jazera - Sever, Senec 903 01 Slovakia",48.221348,17.423433,"#2 of 20 Restaurants in Senec","#2 of 10 European in Senec",89,0,,,"Barbecue, European, Eastern European","Lunch, Breakfast, Dinner","Vegetarian Friendly","Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service, Outdoor Seating, Live Music","True","True","http://www.kolibasenec.sk/",45,40,45,50,46,26,10,2,5,"German (8), Slovak (30), Polish (1), Dutch (1), Russian (3), English (32), Czech (12), Italian (2)","in rating","g1057710-d1979175","$$ - $$$","Barbecue, European, Eastern European","Restaurants",32,57,30
"g1057710-d20295563","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'ROUTE FOOD']","ROUTE FOOD","Claimed",,,"Hviezdoslavova 94, Senec 90301 Slovakia",,,,,0,0,,"₪17 - ₪46","American",,,,"False","True","https://www.facebook.com/route.food/",,,,,0,0,0,0,0,"nan","in rating","g1057710-d20295563","$","American",,0,0,0
"g1057710-d21306660","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Lahodky Lili']","Lahodky Lili","Unclaimed",,,"Kollárova 2099/12, Senec 90301 Slovakia",,,,,0,0,,"₪13 - ₪21","Italian, Asian",,,,"False","True",,,,,,0,0,0,0,0,"nan","in rating","g1057710-d21306660","$","Italian, Asian",,0,0,0
"g1057710-d23143734","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Bufet Troja']","Bufet Trója","Unclaimed",,,"Slnečné jazerá - JUH, Senec 90301 Slovakia",48.216557,17.433167,,,0,0,,"₪17 - ₪42","Mexican, American, Fast Food, Barbecue","Lunch, Dinner, Brunch, Drinks",,"Reservations, Outdoor Seating, Buffet, Seating, Serves Alcohol, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Playgrounds, Dog Friendly, Family style","True","True","http://bufettroja.sk/",,,,,0,0,0,0,0,"nan","in rating","g1057710-d23143734","$","Mexican, American, Fast Food",,0,0,0
"g1057710-d23157594","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Pizzeria verona']","Pizzeria verona","Unclaimed",,,"Hviezdoslavova 9, Senec 90301 Slovakia",48.2165,17.403538,,,0,0,,,"Italian",,,,"False","True",,,,,,0,0,0,0,0,"nan","in rating","g1057710-d23157594",,"Italian",,0,0,0
"g1057710-d3825577","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Lobster']","Lobster","Unclaimed",3.5,"May 28, 2023","Slnecne jazera, Senec Slovakia",48.21559,17.414858,"#18 of 20 Restaurants in Senec","#18 of 20 Restaurants in Senec",59,0,,,"Seafood, International, European","Lunch, Dinner","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout","False","True","http://www.lobster.sk/Restauracia/Restauracia_Lobster.html",30,30,30,45,10,26,6,6,11,"German (4), English (19), Slovak (25), Italian (5), Korean (1), Czech (2), French (3)","in rating","g1057710-d3825577","$$ - $$$","Seafood, International, European","Restaurants",19,40,25
"g1057710-d8078036","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Troya']","Troya","Unclaimed",3.5,"April 25, 2019","Kysucka 14, Senec 903 01 Slovakia",48.21311,17.39614,"#13 of 20 Restaurants in Senec","#8 of 10 European in Senec",6,0,,,"European",,,,"False","True","http://www.troya.sk/",,,,,2,1,2,1,0,"Slovak (4), English (1), German (1)","in rating","g1057710-d8078036","$$ - $$$","European","Restaurants",1,5,4
