id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g1050095-d7087695,['https://www.tripadvisor.com/Restaurant_Review-g1050095-d7087695-Reviews-Pizzeria_Napoli-Dupnitsa_Kyustendil_Province.html'],"['Europe', 'Bulgaria', 'Kyustendil Province', 'Dupnitsa', 'Dupnitsa Restaurants', 'Pizzeria Napoli']",Pizzeria Napoli, Unclaimed,4.0,"November 11, 2018","Ulitsa ""Sv. Ivan Rilski"" 75, Dupnitsa 2600 Bulgaria",42.26139,23.10724,#1 of 7 Restaurants in Dupnitsa,#1 of 1 Pizza in Dupnitsa,"['$$ - $$$', 'Italian', 'Pizza', 'Vegetarian Friendly']",(27),,,,"Italian, Pizza","Dinner, Lunch","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Delivery', 'Takeout', 'Serves Alcohol', 'Table Service']",+ Add hours,tel:+359 701 510 01,,bubble_40,bubble_30,bubble_40,,12,9.0,3.0,2.0,1.0,"{'German (1)', 'Italian (3)', 'English (22)', 'French (1)', 'All languages'}",ALL
g1061549-d10058266,['https://www.tripadvisor.com/Restaurant_Review-g1061549-d10058266-Reviews-Pri_Ivan-Belogradchik_Vidin_Province.html'],"['Europe', 'Bulgaria', 'Vidin Province', 'Belogradchik', 'Belogradchik Restaurants', 'Pri Ivan']",Pri Ivan, Claimed,4.5,"September 22, 2023","Yuri Gagarin 3, Belogradchik 3900 Bulgaria",43.625492,22.691208,#1 of 3 Restaurants in Belogradchik,#1 of 3 Eastern European in Belogradchik,"['$$$$', 'European', 'Eastern European', 'Central European']",(113),,,₪42 - ₪424,"European, Eastern European, Central European","['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Television', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Table Service']", Closed now:  See all hours,tel:+359 87 920 7712,"http://priivan.com"",""email"":""reservation@priivan.com",bubble_45,bubble_45,bubble_45,,96,10.0,3.0,3.0,1.0,"{'Spanish (6)', 'Polish (1)', 'German (2)', 'Serbian (6)', 'Italian (5)', 'French (7)', 'Russian (3)', 'Portuguese (1)', 'Dutch (1)', 'All languages', 'English (81)'}",ALL
g1061549-d12357659,['https://www.tripadvisor.com/Restaurant_Review-g1061549-d12357659-Reviews-Tavern_Markashnitsa-Belogradchik_Vidin_Province.html'],"['Europe', 'Bulgaria', 'Vidin Province', 'Belogradchik', 'Belogradchik Restaurants', 'Tavern Markashnitsa']",Tavern Markashnitsa, Unclaimed,3.5,"August 21, 2023","Vasil Levski, Belogradchik 2307 Bulgaria",43.62452,22.69165,#3 of 3 Restaurants in Belogradchik,#3 of 3 Restaurants in Belogradchik,"['$', 'Eastern European', 'Vegetarian Friendly']",(19),,,,Eastern European,"Lunch, Dinner",Vegetarian Friendly,['Table Service'], Closed now:  See all hours,,,bubble_40,bubble_40,bubble_45,,6,6.0,4.0,2.0,1.0,"{'French (2)', 'Spanish (1)', 'Russian (1)', 'All languages', 'German (2)', 'English (13)'}",ALL
g1061549-d8673032,['https://www.tripadvisor.com/Restaurant_Review-g1061549-d8673032-Reviews-Mislen_Kamak-Belogradchik_Vidin_Province.html'],"['Europe', 'Bulgaria', 'Vidin Province', 'Belogradchik', 'Belogradchik Restaurants', 'Mislen Kamak']",Mislen Kamak, Unclaimed,4.0,"October 6, 2023","Belogradchik 102, Belogradchik 3900 Bulgaria",43.62321,22.689146,#2 of 3 Restaurants in Belogradchik,#2 of 3 Eastern European in Belogradchik,"['$', 'European', 'Eastern European']",(46),,,,"European, Eastern European",Dinner,,"Outdoor Seating, Seating, Takeout, Reservations, Parking Available, Serves Alcohol, Wine and Beer, Table Service, Drive Thru, Dog Friendly, Family style",+ Add hours,,,bubble_40,bubble_35,bubble_40,,21,12.0,5.0,6.0,2.0,"{'Polish (1)', 'Greek (1)', 'French (4)', 'Russian (1)', 'English (28)', 'Spanish (2)', 'Serbian (1)', 'Italian (4)', 'Dutch (1)', 'All languages', 'German (2)', 'Turkish (1)'}",ALL
g1071701-d10593752,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d10593752-Reviews-Restaurant_Starfish-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Restaurant ""Starfish""']","Restaurant ""Starfish""", Claimed,4.5,"August 17, 2023","Morska str. 5, Chernomorets 8142 Bulgaria",42.447517,27.640833,#1 of 12 Restaurants in Chernomorets,#1 of 5 Mediterranean in Chernomorets,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(57),,,₪22 - ₪65,"Seafood, Mediterranean, European","['Dinner', 'Lunch']","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Street Parking', 'Serves Alcohol', 'Full Bar', 'Cash Only', 'Free Wifi', 'Table Service', 'Takeout']", Closed now:  See all hours,tel:+359 89 442 0147,,bubble_45,bubble_40,bubble_45,,40,6.0,7.0,2.0,2.0,"{'French (2)', 'Polish (1)', 'Slovak (1)', 'Spanish (1)', 'German (1)', 'Danish (1)', 'Russian (4)', 'All languages', 'English (46)'}",ALL
g1071701-d10686789,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d10686789-Reviews-Ivet-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Ivet']",Ivet, Unclaimed,4.0,"September 11, 2022","Ribarska 1, Chernomorets 8142 Bulgaria",42.44661,27.63822,#6 of 12 Restaurants in Chernomorets,#2 of 3 Eastern European in Chernomorets,"['$$ - $$$', 'Mediterranean', 'Eastern European']",(15),,,,"Mediterranean, Eastern European","Dinner, Lunch, Brunch",,"Reservations, Seating, Table Service",+ Add hours,tel:88893227,https://www.facebook.com/restorantivet/,,,,,9,1.0,1.0,4.0,0.0,"{'German (1)', 'Russian (1)', 'English (12)', 'All languages', 'Slovak (1)'}",ALL
g1071701-d10700276,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d10700276-Reviews-Flores_Beach_Restaurant-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Flores Beach Restaurant']",Flores Beach Restaurant, Claimed,4.0,"August 8, 2020","ul. Bratislava Flores Garden Beach & Spa Residence, Chernomorets 8149 Bulgaria",42.440674,27.646986,#10 of 12 Restaurants in Chernomorets,#2 of 2 Greek in Chernomorets,"['French', 'European', 'Greek', 'Russian']",(2),,,,"French, European, Greek, Russian",[],,[],+ Add hours,tel:+359 89 467 1833,"http://www.floresgarden.ru"",""email"":""management@floresgarden.ru",,,,,0,2.0,0.0,0.0,0.0,"{'French (2)', 'English', 'All languages'}",ALL
g1071701-d10717776,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d10717776-Reviews-Restaurant_Morsko_Oko-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Restaurant Morsko Oko']",Restaurant Morsko Oko, Claimed,4.0,"August 23, 2023","Morska str. 21, Chernomorets 8142 Bulgaria",42.447807,27.639421,#4 of 12 Restaurants in Chernomorets,#2 of 4 European in Chernomorets,"['$', 'Seafood', 'Mediterranean', 'European']",(26),,,,"Seafood, Mediterranean, European","Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly, Vegan Options","['Takeout', 'Reservations', 'Outdoor Seating', 'Table Service', 'Seating']", Closed now:  See all hours,tel:+359 98 883 7144,,bubble_40,bubble_40,bubble_40,,11,10.0,3.0,2.0,0.0,"{'Slovak (1)', 'Italian (1)', 'German (2)', 'Czech (2)', 'French (3)', 'Russian (4)', 'All languages', 'English (13)'}",ALL
g1071701-d10820458,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d10820458-Reviews-Dzhanka_Del_Mar-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Dzhanka Del Mar']",Dzhanka Del Mar, Unclaimed,3.0,"August 25, 2021","Chervenka Beach, Chernomorets 8142 Bulgaria",42.444263,27.638319,#12 of 12 Restaurants in Chernomorets,#1 of 1 Barbecue in Chernomorets,"['$$ - $$$', 'Mediterranean', 'Barbecue']",(11),,,,"Mediterranean, Barbecue","Lunch, Dinner",,"Reservations, Seating, Table Service", Closed now:  See all hours,tel:+359 89 790 9292,https://www.facebook.com/djankadelmar/,bubble_35,bubble_35,bubble_35,,4,2.0,1.0,0.0,4.0,"{'English (9)', 'French (1)', 'Dutch (1)', 'All languages'}",ALL
g1071701-d12673706,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d12673706-Reviews-Bistro_Vromos-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Vromos']",Bistro Vromos, Unclaimed,4.5,"August 17, 2023","Kiril and Metodiy str. 5, Chernomorets 8142 Bulgaria",42.1477,24.74429,#5 of 12 Restaurants in Chernomorets,#1 of 2 Russian in Chernomorets,"['$$ - $$$', 'Russian', 'Vegetarian Friendly']",(12),,,,Russian,[],Vegetarian Friendly,Reservations,+ Add hours,tel:+359 87 811 5806,http://vromos.net/restaurants/,,,,,7,4.0,0.0,0.0,1.0,"{'English (9)', 'Italian (1)', 'All languages', 'French (1)', 'Slovak (1)'}",ALL
g1071701-d12673751,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d12673751-Reviews-Bistro_Kristina-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Kristina']",Bistro Kristina, Claimed,4.0,"August 8, 2022","Vazrazhdane str. 5, Chernomorets 8142 Bulgaria",42.4455,27.638273,#8 of 12 Restaurants in Chernomorets,#1 of 1 Czech in Chernomorets,"['$', 'European', 'Czech']",(9),,,,"European, Czech",[],,[],+ Add hours,tel:+359 89 790 2367,https://bistro-cristina-fish.business.site/?utm_source=gmb&utm_medium=referral,,,,,3,3.0,2.0,1.0,0.0,"{'English (2)', 'Czech (1)', 'Polish (1)', 'Slovak (1)', 'Russian (3)', 'French (1)', 'All languages'}",ALL
g1071701-d12673760,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d12673760-Reviews-Bistro_Gradina-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Gradina']",Bistro Gradina, Unclaimed,4.0,"August 23, 2022","Sveti Nikola str. 10, Chernomorets 8142 Bulgaria",42.44373,27.63849,#7 of 12 Restaurants in Chernomorets,#7 of 12 Restaurants in Chernomorets,['$$$$'],(9),,,,,[],,[],+ Add hours,tel:+359 88 853 1341,,,,,,5,3.0,0.0,0.0,1.0,"{'English (7)', 'Russian (2)', 'All languages'}",ALL
g1071701-d14914292,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d14914292-Reviews-Salty_Food_and_Drinks-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Salty Food and Drinks']",Salty Food and Drinks, Claimed,4.0,"June 17, 2020","Gradina Beach in between Chenomorets and Sozopol, Chernomorets 8142 Bulgaria",42.412163,27.657858,#9 of 12 Restaurants in Chernomorets,#9 of 12 Restaurants in Chernomorets,"['$$ - $$$', 'Italian', 'American', 'Greek']",(9),,,₪11 - ₪108,"Italian, American, Greek, Fusion, Eastern European","Breakfast, Lunch, Dinner, Brunch, Late Night",,[], Closed now:  See all hours,tel:+359 88 848 5202,"https://www.facebook.com/SaltyFoodDrinks/"",""email"":""saltybg@gmail.com",,,,,4,1.0,3.0,0.0,1.0,"{'All languages', 'English (8)', 'Swedish (1)'}",ALL
g1071701-d21056077,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d21056077-Reviews-Am_Gul_restaurant-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Am Gul restaurant']",Am Gul restaurant, Claimed,4.5,"September 19, 2023","Morska 20, Chernomorets 8142 Bulgaria",42.44762,27.637697,#3 of 12 Restaurants in Chernomorets,#1 of 1 Healthy in Chernomorets,"['$$ - $$$', 'Steakhouse', 'Seafood', 'Healthy']",(22),,,₪11 - ₪76,"Steakhouse, Seafood, Healthy","Breakfast, Lunch, Dinner, Brunch",,"['Accepts Credit Cards', 'Table Service', 'Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Street Parking', 'Free off-street parking', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Discover', 'Waterfront', 'Beach', 'Playgrounds', 'Dog Friendly', 'Family style']", Closed now:  See all hours,tel:+359 87 881 0304,"https://www.facebook.com/%D0%90%D0%BC-%D0%B3%D1%8A%D0%BB-367911029975625/"",""email"":""kocian11111@gmail.com",,,,,19,0.0,0.0,0.0,3.0,"{'Slovak (1)', 'English (21)', 'All languages'}",ALL
g1071701-d7051631,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d7051631-Reviews-Restaurant_Panorama-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Restaurant Panorama']",Restaurant Panorama, Unclaimed,4.0,"September 4, 2023","Vzrazhdane St. 14, Chernomorets 8142 Bulgaria",42.44706,27.638948,#2 of 12 Restaurants in Chernomorets,#1 of 3 Eastern European in Chernomorets,"['$$ - $$$', 'Seafood', 'Mediterranean', 'Eastern European']",(44),,,,"Seafood, Mediterranean, Eastern European","Lunch, Dinner",Vegetarian Friendly,"['Seating', 'Table Service', 'Reservations', 'Serves Alcohol']",+ Add hours,tel:+359 87 903 6444,https://www.facebook.com/Panoramatachernomorets,bubble_40,bubble_45,bubble_40,,24,10.0,3.0,3.0,4.0,"{'Russian (12)', 'Slovak (1)', 'Polish (2)', 'Spanish (1)', 'Hebrew (1)', 'German (4)', 'English (21)', 'French (1)', 'All languages', 'Finnish (1)'}",ALL
g1071701-d8469399,['https://www.tripadvisor.com/Restaurant_Review-g1071701-d8469399-Reviews-Paradis_hernomoretz-Chernomorets_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Paradisо Сhernomoretz']",Paradisо Сhernomoretz, Unclaimed,4.5,"August 12, 2017","Tsarskiy Beach, Chernomorets Bulgaria",,,#11 of 12 Restaurants in Chernomorets,#1 of 1 Asian in Chernomorets,"['Japanese', 'Sushi', 'Asian']",(2),,,,"Japanese, Sushi, Asian",[],,[],+ Add hours,tel:123456789,,,,,,1,1.0,0.0,0.0,0.0,"{'Russian (1)', 'English (1)', 'All languages'}",ALL
g1077151-d10813162,['https://www.tripadvisor.com/Restaurant_Review-g1077151-d10813162-Reviews-Mehana_Truhchev-Elena_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Elena', 'Elena Restaurants', 'Mehana Truhchev']",Mehana Truhchev, Claimed,3.0,"June 7, 2023","Ivan Kirilov 4, Elena 5060 Bulgaria",42.93,25.87728,#1 of 1 Restaurant in Elena,#1 of 1 International in Elena,"['$', 'International', 'European', 'Eastern European']",(9),,,,"International, European, Eastern European","Breakfast, Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Outdoor Seating', 'Seating', 'Parking Available', 'Street Parking', 'Free off-street parking', 'Television', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Cash Only', 'Free Wifi', 'Reservations']", Closed now:  See all hours,tel:+359 88 854 6847,"http://www.tru-house.com"",""email"":""truhchev@abv.bg",,,,,2,2.0,2.0,1.0,2.0,"{'English (9)', 'All languages'}",ALL
g1077152-d10456474,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d10456474-Reviews-Kalisto_Cech-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Kalisto Cech']",Kalisto Čech, Unclaimed,4.5,"April 27, 2018","Geomilev 5, Tsarevo 8260 Bulgaria",42.171776,27.850683,#4 of 10 Restaurants in Tsarevo,#1 of 1 Czech in Tsarevo,"['$', 'European', 'Czech']",(9),,,₪13 - ₪26,"European, Czech",[],,[],+ Add hours,tel:+359 87 981 3815,,,,,,6,1.0,2.0,0.0,0.0,"{'Polish (1)', 'Slovak (1)', 'Russian (3)', 'English (1)', 'Czech (3)', 'All languages'}",ALL
g1077152-d10818937,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d10818937-Reviews-Gorski_Kat-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Gorski Kat']",Gorski Kat, Unclaimed,1.0,"April 27, 2018","Ulitsa Vasil Levski 9, Tsarevo 8260 Bulgaria",42.170815,27.847929,#9 of 10 Restaurants in Tsarevo,#9 of 10 Restaurants in Tsarevo,,(1),,,,,[],,[],+ Add hours,,,,,,,0,0.0,0.0,0.0,1.0,"{'Russian (1)', 'English', 'All languages'}",ALL
g1077152-d12501063,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d12501063-Reviews-Mehana_Strandja-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Mehana Strandja']",Mehana Strandja, Claimed,3.5,"August 23, 2022","Nestinarka 13, Tsarevo 8260 Bulgaria",42.160294,27.860514,#8 of 10 Restaurants in Tsarevo,#3 of 4 Eastern European in Tsarevo,"['$$ - $$$', 'International', 'European', 'Eastern European']",(11),,,₪25 - ₪106,"International, European, Eastern European, Central European",Lunch,,"['Reservations', 'Seating', 'Parking Available', 'Street Parking', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Free Wifi']", Closed now:  See all hours,tel:+359 89 785 5976,"http://www.facebook.com/pages/%D0%9C%D0%B5%D1%85%D0%B0%D0%BD%D0%B0-%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%B4%D0%B6%D0%B0-%D0%A6%D0%B0%D1%80%D0%B5%D0%B2%D0%BE-%D0%9C%D0%B5%D1%81%D1%82%D0%BD%D0%BE%D1%81%D1%82-%D0%9D%D0%B5%D1%81%D1%82%D0%B8%D0%BD%D0%B0%D1%80%D0%BA%D0%B0/1109571382391219"",""email"":""mehana.strandja@gmail.com",,,,,3,3.0,2.0,0.0,3.0,"{'Polish (2)', 'German (1)', 'English (3)', 'Russian (4)', 'French (1)', 'All languages'}",ALL
g1077152-d15050223,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d15050223-Reviews-Primea_Kitchen_Bar-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Primea Kitchen Bar']",Primea Kitchen Bar, Unclaimed,,,"Nestinarka str. 1, Tsarevo 8260 Bulgaria",42.157898,27.864592,,,"['$', 'Italian', 'Turkish', 'Greek']",,,,₪11 - ₪65,"Italian, Turkish, Greek, Eastern European, Armenian",[],,[],+ Add hours,tel:+359 89 671 9777,"http://www.facebook.com/primeakitchenbar"",""email"":""primeakitchen@gmail.com",,,,,0,0.0,0.0,0.0,0.0,,
g1077152-d16746794,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d16746794-Reviews-La_Playa_Restaurant-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'La Playa Restaurant']",La Playa Restaurant, Unclaimed,4.0,"June 19, 2023","Nestinarka Street, 8260 Nestinarka Beach, Carevo 13, Tsarevo 8260 Bulgaria",42.15729,27.866158,#1 of 10 Restaurants in Tsarevo,#1 of 5 European in Tsarevo,"['$$ - $$$', 'Steakhouse', 'Pizza', 'Seafood']",(30),,,,"Seafood, Steakhouse, Pizza, Mediterranean, European","Breakfast, Lunch, Dinner",,"Outdoor Seating, Table Service, Reservations, Seating, Serves Alcohol", Closed now:  See all hours,tel:+359 87 720 0261,,,,,,18,7.0,1.0,0.0,4.0,"{'Spanish (1)', 'Polish (2)', 'German (1)', 'English (26)', 'All languages'}",ALL
g1077152-d17740282,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d17740282-Reviews-CAMPO_Tavern_Bar-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'CAMPO Tavern & Bar']",CAMPO Tavern & Bar, Claimed,4.0,"September 8, 2019","Mihail Gerdzhikov 2, Tsarevo 8260 Bulgaria",42.169357,27.851748,#3 of 10 Restaurants in Tsarevo,#2 of 5 European in Tsarevo,"['$$ - $$$', 'Cafe', 'Seafood', 'Barbecue']",(11),,,₪8 - ₪212,"Cafe, Seafood, Barbecue, European","Breakfast, Lunch",,"['Seating', 'Table Service']", Closed now:  See all hours,tel:+359 89 577 7607,"http://campo-bg.com/"",""email"":""campobar@abv.bg",,,,,8,0.0,1.0,0.0,2.0,"{'English (10)', 'Italian (1)', 'All languages'}",ALL
g1077152-d17837103,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d17837103-Reviews-Castro_Beach-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Castro Beach']",Castro Beach, Unclaimed,4.5,"September 21, 2021","Ul. Bulgaria 14, Tsarevo 8260 Bulgaria",42.163555,27.86164,#5 of 10 Restaurants in Tsarevo,#2 of 3 Mediterranean in Tsarevo,"['$$ - $$$', 'Mediterranean']",(3),,,₪7 - ₪106,Mediterranean,[],,[],+ Add hours,tel:+359 88 997 5575,https://www.facebook.com/castro.beach.tsarevo/,,,,,2,0.0,1.0,0.0,0.0,"{'English (2)', 'Russian (1)', 'All languages'}",ALL
g1077152-d3236167,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d3236167-Reviews-Restaurant_Sofia-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Restaurant Sofia']",Restaurant Sofia, Unclaimed,5.0,"October 5, 2015","Gotse Delchev Str. 2 Aparthotel VRIS, Tsarevo 8260 Bulgaria",42.17268,27.84975,#6 of 10 Restaurants in Tsarevo,#4 of 5 European in Tsarevo,"['$$ - $$$', 'European', 'Contemporary', 'Eastern European']",(3),,,₪12 - ₪76,"European, Contemporary, Eastern European",Breakfast,,['Outdoor Seating'],+ Add hours,tel:+359 59 055 600,"http://www.vris.bg"",""email"":""reservations@vris.bg",,,,,3,0.0,0.0,0.0,0.0,"{'English (2)', 'Russian (1)', 'All languages'}",ALL
g1077152-d4580490,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d4580490-Reviews-Bistro_Raia-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Bistro Raia']",Bistro Raia, Unclaimed,3.0,"July 3, 2022","Ulitsa Ustie 17, Tsarevo 8260 Bulgaria",42.062424,27.978334,#10 of 10 Restaurants in Tsarevo,#10 of 10 Restaurants in Tsarevo,['Eastern European'],(12),,,,Eastern European,"Breakfast, Lunch, Dinner",,Reservations, Closed now:  See all hours,tel:+359 89 667 2753,,,,,,3,3.0,0.0,0.0,6.0,"{'English (10)', 'Russian (2)', 'All languages'}",ALL
g1077152-d6921081,['https://www.tripadvisor.com/Restaurant_Review-g1077152-d6921081-Reviews-Restaurant_Argo_Tzarevo-Tsarevo_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Restaurant Argo Tzarevo']",Restaurant Argo Tzarevo, Unclaimed,4.0,"September 25, 2018","Tsarevo, 10 Odrinska Trakia Str, Tsarevo 8260 Bulgaria",42.16137,27.859856,#2 of 10 Restaurants in Tsarevo,#2 of 10 Restaurants in Tsarevo,"['$$ - $$$', 'Vegetarian Friendly']",(27),,,,,Dinner,Vegetarian Friendly,"Wheelchair Accessible, Takeout, Reservations, Table Service",+ Add hours,tel:+359 88 757 4261,http://restaurant-argo-tsarevo.weebly.com,bubble_45,bubble_40,bubble_45,,9,13.0,2.0,2.0,1.0,"{'English (9)', 'Russian (12)', 'Italian (1)', 'Polish (5)', 'All languages'}",ALL
