id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,status,id_destination,price_category,top_tags,type,English,non-English,local
g1071701-d12673706,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Vromos']",Bistro Vromos,Unclaimed,4.5,"August 17, 2023","Kiril and Metodiy str. 5, Chernomorets 8142 Bulgaria",42.1477,24.74429,#5 of 12 Restaurants in Chernomorets,#1 of 2 Russian in Chernomorets,12,0,,,Russian,,Vegetarian Friendly,Reservations,False,True,http://vromos.net/restaurants/,,,,,7,4.0,0.0,0.0,1.0,"English (9), Italian (1), French (1), Slovak (1)",in rating,g1071701-d12673706,$$ - $$$,"Russian, Vegetarian Friendly",Restaurants,9,3,0
g1071701-d12673751,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Kristina']",Bistro Kristina,Claimed,4.0,"August 8, 2022","Vazrazhdane str. 5, Chernomorets 8142 Bulgaria",42.4455,27.638273,#8 of 12 Restaurants in Chernomorets,#1 of 1 Czech in Chernomorets,9,0,,,"European, Czech",,,,False,True,https://bistro-cristina-fish.business.site/?utm_source=gmb&utm_medium=referral,,,,,3,3.0,2.0,1.0,0.0,"English (2), Czech (1), Polish (1), Slovak (1), Russian (3), French (1)",in rating,g1071701-d12673751,$,"European, Czech",Restaurants,2,7,0
g1071701-d12673760,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Bistro Gradina']",Bistro Gradina,Unclaimed,4.0,"August 23, 2022","Sveti Nikola str. 10, Chernomorets 8142 Bulgaria",42.44373,27.63849,#7 of 12 Restaurants in Chernomorets,#7 of 12 Restaurants in Chernomorets,9,0,,,,,,,False,True,,,,,,5,3.0,0.0,0.0,1.0,"English (7), Russian (2)",in rating,g1071701-d12673760,$$$$,$$$$,Restaurants,7,2,0
g1071701-d14914292,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Salty Food and Drinks']",Salty Food and Drinks,Claimed,4.0,"June 17, 2020","Gradina Beach in between Chenomorets and Sozopol, Chernomorets 8142 Bulgaria",42.412163,27.657858,#9 of 12 Restaurants in Chernomorets,#9 of 12 Restaurants in Chernomorets,9,0,,₪11 - ₪108,"Italian, American, Greek, Fusion, Eastern European","Breakfast, Lunch, Dinner, Brunch, Late Night",,,True,True,https://www.facebook.com/SaltyFoodDrinks/,,,,,4,1.0,3.0,0.0,1.0,"English (8), Swedish (1)",in rating,g1071701-d14914292,$$ - $$$,"Italian, American, Greek",Restaurants,8,1,0
g1071701-d21056077,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Am Gul restaurant']",Am Gul restaurant,Claimed,4.5,"September 19, 2023","Morska 20, Chernomorets 8142 Bulgaria",42.44762,27.637697,#3 of 12 Restaurants in Chernomorets,#1 of 1 Healthy in Chernomorets,22,0,,₪11 - ₪76,"Steakhouse, Seafood, Healthy","Breakfast, Lunch, Dinner, Brunch",,"Accepts Credit Cards, Table Service, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Waterfront, Beach, Playgrounds, Dog Friendly, Family style",True,True,https://www.facebook.com/%D0%90%D0%BC-%D0%B3%D1%8A%D0%BB-367911029975625/,,,,,19,0.0,0.0,0.0,3.0,"Slovak (1), English (21)",in rating,g1071701-d21056077,$$ - $$$,"Steakhouse, Seafood, Healthy",Restaurants,21,1,0
g1071701-d7051631,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Restaurant Panorama']",Restaurant Panorama,Unclaimed,4.0,"September 4, 2023","Vzrazhdane St. 14, Chernomorets 8142 Bulgaria",42.44706,27.638948,#2 of 12 Restaurants in Chernomorets,#1 of 3 Eastern European in Chernomorets,44,0,,,"Seafood, Mediterranean, Eastern European","Lunch, Dinner",Vegetarian Friendly,"Seating, Table Service, Reservations, Serves Alcohol",False,True,https://www.facebook.com/Panoramatachernomorets,40,45,40,,24,10.0,3.0,3.0,4.0,"Russian (12), Slovak (1), Polish (2), Spanish (1), Hebrew (1), German (4), English (21), French (1), Finnish (1)",in rating,g1071701-d7051631,$$ - $$$,"Seafood, Mediterranean, Eastern European",Restaurants,21,23,0
g1071701-d8469399,"['Europe', 'Bulgaria', 'Burgas Province', 'Chernomorets', 'Chernomorets Restaurants', 'Paradisо Сhernomoretz']",Paradisо Сhernomoretz,Unclaimed,4.5,"August 12, 2017","Tsarskiy Beach, Chernomorets Bulgaria",,,#11 of 12 Restaurants in Chernomorets,#1 of 1 Asian in Chernomorets,2,0,,,"Japanese, Sushi, Asian",,,,False,True,,,,,,1,1.0,0.0,0.0,0.0,"Russian (1), English (1)",in rating,g1071701-d8469399,,"Japanese, Sushi, Asian",Restaurants,1,1,0
g1077151-d10813162,"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Elena', 'Elena Restaurants', 'Mehana Truhchev']",Mehana Truhchev,Claimed,3.0,"June 7, 2023","Ivan Kirilov 4, Elena 5060 Bulgaria",42.93,25.87728,#1 of 1 Restaurant in Elena,#1 of 1 International in Elena,9,0,,,"International, European, Eastern European","Breakfast, Lunch, Dinner",Vegetarian Friendly,"Takeout, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Television, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi, Reservations",True,True,http://www.tru-house.com,,,,,2,2.0,2.0,1.0,2.0,English (9),in rating,g1077151-d10813162,$,"International, European, Eastern European",Restaurants,9,0,0
g1077152-d10456474,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Kalisto Cech']",Kalisto Čech,Unclaimed,4.5,"April 27, 2018","Geomilev 5, Tsarevo 8260 Bulgaria",42.171776,27.850683,#4 of 10 Restaurants in Tsarevo,#1 of 1 Czech in Tsarevo,9,0,,₪13 - ₪26,"European, Czech",,,,False,True,,,,,,6,1.0,2.0,0.0,0.0,"Polish (1), Slovak (1), Russian (3), English (1), Czech (3)",in rating,g1077152-d10456474,$,"European, Czech",Restaurants,1,8,0
g1077152-d10818937,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Gorski Kat']",Gorski Kat,Unclaimed,1.0,"April 27, 2018","Ulitsa Vasil Levski 9, Tsarevo 8260 Bulgaria",42.170815,27.847929,#9 of 10 Restaurants in Tsarevo,#9 of 10 Restaurants in Tsarevo,1,0,,,,,,,False,False,,,,,,0,0.0,0.0,0.0,1.0,"Russian (1), English",in rating,g1077152-d10818937,,,Restaurants,0,1,0
g1077152-d12501063,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Mehana Strandja']",Mehana Strandja,Claimed,3.5,"August 23, 2022","Nestinarka 13, Tsarevo 8260 Bulgaria",42.160294,27.860514,#8 of 10 Restaurants in Tsarevo,#3 of 4 Eastern European in Tsarevo,11,0,,₪25 - ₪106,"International, European, Eastern European, Central European",Lunch,,"Reservations, Seating, Parking Available, Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi",True,True,http://www.facebook.com/pages/%D0%9C%D0%B5%D1%85%D0%B0%D0%BD%D0%B0-%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%B4%D0%B6%D0%B0-%D0%A6%D0%B0%D1%80%D0%B5%D0%B2%D0%BE-%D0%9C%D0%B5%D1%81%D1%82%D0%BD%D0%BE%D1%81%D1%82-%D0%9D%D0%B5%D1%81%D1%82%D0%B8%D0%BD%D0%B0%D1%80%D0%BA%D0%B0/1109571382391219,,,,,3,3.0,2.0,0.0,3.0,"Polish (2), German (1), English (3), Russian (4), French (1)",in rating,g1077152-d12501063,$$ - $$$,"International, European, Eastern European",Restaurants,3,8,0
g1077152-d15050223,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Primea Kitchen Bar']",Primea Kitchen Bar,Unclaimed,,,"Nestinarka str. 1, Tsarevo 8260 Bulgaria",42.157898,27.864592,,,0,0,,₪11 - ₪65,"Italian, Turkish, Greek, Eastern European, Armenian",,,,False,True,http://www.facebook.com/primeakitchenbar,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g1077152-d15050223,$,"Italian, Turkish, Greek",,0,0,0
g1077152-d16746794,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'La Playa Restaurant']",La Playa Restaurant,Unclaimed,4.0,"June 19, 2023","Nestinarka Street, 8260 Nestinarka Beach, Carevo 13, Tsarevo 8260 Bulgaria",42.15729,27.866158,#1 of 10 Restaurants in Tsarevo,#1 of 5 European in Tsarevo,30,0,,,"Seafood, Steakhouse, Pizza, Mediterranean, European","Breakfast, Lunch, Dinner",,"Outdoor Seating, Table Service, Reservations, Seating, Serves Alcohol",True,True,,,,,,18,7.0,1.0,0.0,4.0,"Spanish (1), Polish (2), German (1), English (26)",in rating,g1077152-d16746794,$$ - $$$,"Steakhouse, Pizza, Seafood",Restaurants,26,4,0
g1077152-d17740282,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'CAMPO Tavern & Bar']",CAMPO Tavern & Bar,Claimed,4.0,"September 8, 2019","Mihail Gerdzhikov 2, Tsarevo 8260 Bulgaria",42.169357,27.851748,#3 of 10 Restaurants in Tsarevo,#2 of 5 European in Tsarevo,11,0,,₪8 - ₪212,"Cafe, Seafood, Barbecue, European","Breakfast, Lunch",,"Seating, Table Service",True,True,http://campo-bg.com/,,,,,8,0.0,1.0,0.0,2.0,"English (10), Italian (1)",in rating,g1077152-d17740282,$$ - $$$,"Cafe, Seafood, Barbecue",Restaurants,10,1,0
g1077152-d17837103,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Castro Beach']",Castro Beach,Unclaimed,4.5,"September 21, 2021","Ul. Bulgaria 14, Tsarevo 8260 Bulgaria",42.163555,27.86164,#5 of 10 Restaurants in Tsarevo,#2 of 3 Mediterranean in Tsarevo,3,0,,₪7 - ₪106,Mediterranean,,,,False,True,https://www.facebook.com/castro.beach.tsarevo/,,,,,2,0.0,1.0,0.0,0.0,"English (2), Russian (1)",in rating,g1077152-d17837103,$$ - $$$,Mediterranean,Restaurants,2,1,0
g1077152-d3236167,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Restaurant Sofia']",Restaurant Sofia,Unclaimed,5.0,"October 5, 2015","Gotse Delchev Str. 2 Aparthotel VRIS, Tsarevo 8260 Bulgaria",42.17268,27.84975,#6 of 10 Restaurants in Tsarevo,#4 of 5 European in Tsarevo,3,0,,₪12 - ₪76,"European, Contemporary, Eastern European",Breakfast,,Outdoor Seating,False,True,http://www.vris.bg,,,,,3,0.0,0.0,0.0,0.0,"English (2), Russian (1)",in rating,g1077152-d3236167,$$ - $$$,"European, Contemporary, Eastern European",Restaurants,2,1,0
g1077152-d4580490,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Bistro Raia']",Bistro Raia,Unclaimed,3.0,"July 3, 2022","Ulitsa Ustie 17, Tsarevo 8260 Bulgaria",42.062424,27.978334,#10 of 10 Restaurants in Tsarevo,#10 of 10 Restaurants in Tsarevo,12,0,,,Eastern European,"Breakfast, Lunch, Dinner",,Reservations,True,True,,,,,,3,3.0,0.0,0.0,6.0,"English (10), Russian (2)",in rating,g1077152-d4580490,,Eastern European,Restaurants,10,2,0
g1077152-d6921081,"['Europe', 'Bulgaria', 'Burgas Province', 'Tsarevo', 'Tsarevo Restaurants', 'Restaurant Argo Tzarevo']",Restaurant Argo Tzarevo,Unclaimed,4.0,"September 25, 2018","Tsarevo, 10 Odrinska Trakia Str, Tsarevo 8260 Bulgaria",42.16137,27.859856,#2 of 10 Restaurants in Tsarevo,#2 of 10 Restaurants in Tsarevo,27,0,,,,Dinner,Vegetarian Friendly,"Wheelchair Accessible, Takeout, Reservations, Table Service",False,True,http://restaurant-argo-tsarevo.weebly.com,45,40,45,,9,13.0,2.0,2.0,1.0,"English (9), Russian (12), Italian (1), Polish (5)",in rating,g1077152-d6921081,$$ - $$$,Vegetarian Friendly,Restaurants,9,18,0
g1077153-d13986999,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'Gusto Del Mare']",Gusto Del Mare,Claimed,4.0,"August 16, 2023","Bratsigovo 9a, Sarafovo 8016 Bulgaria",42.56,27.522755,#2 of 5 Restaurants in Sarafovo,#1 of 2 Mediterranean in Sarafovo,14,0,,,"Mediterranean, Eastern European","Breakfast, Lunch, Dinner, Brunch",,"Table Service, Reservations",True,True,http://www.facebook.com/pages/Gusto-Del-Mar/1763312070610555,,,,,7,4.0,2.0,1.0,0.0,"English (9), Polish (1), Russian (3), French (1)",in rating,g1077153-d13986999,$$ - $$$,"Mediterranean, Eastern European",Restaurants,9,5,0
g1077153-d15005156,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'La Mar']",La Mar,Unclaimed,4.5,"July 10, 2023","Ul.Albatros Kv.Sarafovo, Sarafovo 8016 Bulgaria",42.560593,27.534803,#3 of 5 Restaurants in Sarafovo,#2 of 3 Seafood in Sarafovo,14,0,,,"Italian, Pizza, Mediterranean, European, Grill, Central European, Seafood",Dinner,,"Reservations, Table Service",False,True,https://www.facebook.com/La-Mar-featuring-La-Casa-grande-228105984207901/,40,45,40,,10,2.0,1.0,0.0,1.0,"Polish (2), German (1), English (7), French (1), Russian (2), Finnish (1)",in rating,g1077153-d15005156,$$ - $$$,"Italian, Pizza, Seafood",Restaurants,7,7,0
g1077153-d15078430,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'Kedra']",Kedra,Unclaimed,3.5,"July 16, 2021","Angel Dimitrov, 57, Sarafovo 8016 Bulgaria",42.5613,27.522549,#5 of 5 Restaurants in Sarafovo,#3 of 3 Eastern European in Sarafovo,15,0,,,Eastern European,"Breakfast, Lunch, Dinner",,"Reservations, Table Service, Seating",True,True,http://birariakedara.com,35,40,40,,8,0.0,3.0,0.0,4.0,"Czech (1), Danish (1), Russian (6), English (7)",in rating,g1077153-d15078430,$$ - $$$,Eastern European,Restaurants,7,8,0
g1077153-d5930701,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'La Crema']",La Crema,Unclaimed,4.5,"August 12, 2020","Ul. Bratsigovo 11, Sarafovo 8016 Bulgaria",42.56028,27.5225,#1 of 1 Coffee & Tea in Sarafovo,#1 of 1 Coffee & Tea in Sarafovo,18,0,,,,"Breakfast, Lunch, Dinner, Brunch",,"Wheelchair Accessible, Table Service",True,True,http://lacrema.bg/index.html,,,,,7,10.0,1.0,0.0,0.0,"French (1), Slovak (1), Polish (2), German (1), Danish (1), English (7), Russian (5)",in rating,g1077153-d5930701,,Dessert,Coffee & Tea,7,11,0
g1077153-d8449756,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'Felice Pizza and Grill']",Felice Pizza and Grill,Claimed,4.5,"July 1, 2023","Cherno More 34, Sarafovo 8016 Bulgaria",42.5581,27.521118,#1 of 5 Restaurants in Sarafovo,#1 of 3 Seafood in Sarafovo,27,0,,,Seafood,"Dinner, Drinks",Vegetarian Friendly,"Reservations, Seating, Table Service",True,True,https://www.facebook.com/pages/Felice-Fish-and-Grill/298431673657627,45,45,45,,19,5.0,3.0,0.0,0.0,"Norwegian (1), Polish (1), German (3), Danish (1), Swedish (1), Finnish (1), Russian (2), English (17)",in rating,g1077153-d8449756,$$ - $$$,"Seafood, Vegetarian Friendly",Restaurants,17,10,0
g1077153-d8520806,"['Europe', 'Bulgaria', 'Burgas Province', 'Sarafovo', 'Sarafovo Restaurants', 'Ribna Kashta Neptun']",Ribna Kashta Neptun,Unclaimed,4.0,"September 13, 2020","Cherno More St., 5, Sarafovo Bulgaria",42.5575,27.517778,#4 of 5 Restaurants in Sarafovo,#3 of 3 Seafood in Sarafovo,20,0,,,"Seafood, Barbecue, Eastern European",,,"Reservations, Table Service",False,True,,40,30,40,,10,3.0,3.0,1.0,3.0,"Russian (12), English (7), Spanish (1)",in rating,g1077153-d8520806,$$ - $$$,"Seafood, Barbecue, Eastern European",Restaurants,7,13,0
g1077156-d10371581,"['Europe', 'Bulgaria', 'Smolyan Province', 'Shiroka Laka', 'Shiroka Laka Restaurants', 'Filter Guest House']",Filter Guest House,Unclaimed,4.0,"July 9, 2022","Katya Vancheva Street 6, Shiroka Laka 4710 Bulgaria",41.67889,24.582361,#2 of 3 Restaurants in Shiroka Laka,#2 of 3 Restaurants in Shiroka Laka,17,0,,,,Dinner,,"Reservations, Table Service",False,False,,,,,,7,5.0,2.0,0.0,3.0,"Italian (1), Spanish (2), Russian (1), Hebrew (1), French (3), Greek (1), English (8)",in rating,g1077156-d10371581,,,Restaurants,8,9,0
g1077156-d12445976,"['Europe', 'Bulgaria', 'Smolyan Province', 'Shiroka Laka', 'Shiroka Laka Restaurants', 'Kalina Tavern']",Kalina Tavern,Claimed,4.0,"March 6, 2021","32, Shiroka Laka 866, Shiroka Laka 4710 Bulgaria",41.679283,24.582104,#3 of 3 Restaurants in Shiroka Laka,#3 of 3 Restaurants in Shiroka Laka,18,0,,,,"Lunch, Dinner, Breakfast",,"Reservations, Seating, Table Service",True,True,http://shirokaluka-kalina.com,,,,,9,3.0,2.0,1.0,3.0,"French (5), Hebrew (2), English (11)",in rating,g1077156-d12445976,,,Restaurants,11,7,0
g1077156-d8580947,"['Europe', 'Bulgaria', 'Smolyan Province', 'Shiroka Laka', 'Shiroka Laka Restaurants', 'Mehana Pri Slavchev']",Mehana Pri Slavchev,Unclaimed,5.0,"August 14, 2021","Chukata Str 1, Shiroka Laka 4710 Bulgaria",41.67918,24.57984,#1 of 3 Restaurants in Shiroka Laka,#1 of 3 Restaurants in Shiroka Laka,9,0,,,"Bar, Pub, Eastern European",,,Reservations,False,True,http://100\u0442\u0435\u043A\u0440\u044A\u0447\u043C\u0438.bg/pri-slavchev/,,,,,7,2.0,0.0,0.0,0.0,"Russian (1), English (8)",in rating,g1077156-d8580947,,"Bar, Pub, Eastern European",Restaurants,8,1,0
g1077157-d10505377,"['Europe', 'Bulgaria', 'Ruse Province', 'Chervena Voda', 'Chervena Voda Restaurants', 'Restorant-Club Elite']",Restorant-Club Elite,Claimed,,,"Vazrazhdane square 2, Chervena Voda 7051 Bulgaria",43.80704,26.101753,,,0,0,,₪21 - ₪42,"Bar, Cafe, Barbecue, Pub, Diner, Eastern European","Drinks, Breakfast, Lunch, Dinner",,"Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi",True,True,http://www.restorantruse.com/,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g1077157-d10505377,$,"Bar, Cafe, Barbecue",,0,0,0
g1088372-d10138534,,,,,,,,,,,0,0,,,,nan,,nan,False,False,,,,,,,,,,,nan,redirect,,,,,0,0,0
g1088372-d10304907,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'Bar and Dinner Jack Sparrow']",Bar and Dinner Jack Sparrow,Claimed,4.0,"July 29, 2023","Kurorten kompleks Elenite, Sveti Vlas 8256 Bulgaria",42.70456,27.806578,#10 of 63 Restaurants in Sveti Vlas,#9 of 33 European in Sveti Vlas,79,0,,,"Bar, European","Lunch, Dinner, Brunch",Vegetarian Friendly,"Reservations, Serves Alcohol, Takeout, Seating, Highchairs Available, Table Service",True,True,https://www.facebook.com/Bar-and-Dinner-Jack-Sparrow-683115098427695/,45,45,40,,44,18.0,11.0,2.0,4.0,"German (1), Polish (4), Hebrew (1), Serbian (1), French (4), English (48), Russian (19), Dutch (1)",in rating,g1088372-d10304907,$$ - $$$,"Bar, European, Vegetarian Friendly",Restaurants,48,31,0
g1088372-d10460778,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'Central']",Central,Claimed,4.0,"August 30, 2023","Str. Tsar Simeon 17-B, Sveti Vlas 8256 Bulgaria",42.71391,27.759277,#17 of 63 Restaurants in Sveti Vlas,#17 of 63 Restaurants in Sveti Vlas,59,0,,₪11 - ₪65,"Pizza, International, Mediterranean, Grill, European","Breakfast, Lunch, Brunch, Dinner",Vegetarian Friendly,"Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Free Wifi, Table Service, Serves Alcohol",True,True,,35,35,35,,24,19.0,8.0,2.0,6.0,"Norwegian (1), Polish (2), Danish (2), Russian (18), English (34), German (2)",in rating,g1088372-d10460778,$$ - $$$,"Pizza, International, Mediterranean",Restaurants,34,25,0
g1088372-d10493758,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'Restaurant Rose']",Restaurant Rosé,Unclaimed,3.0,"August 4, 2017","Ulitsa Lyulin 4 Beside hotel Seawind, Sveti Vlas 8256 Bulgaria",42.64347,27.67925,#55 of 63 Restaurants in Sveti Vlas,#23 of 24 Mediterranean in Sveti Vlas,12,0,,,Mediterranean,Dinner,,"Reservations, Table Service, Seating",False,True,,,,,,1,5.0,2.0,2.0,2.0,"Norwegian (1), Russian (5), English (6)",in rating,g1088372-d10493758,$$ - $$$,Mediterranean,Restaurants,6,6,0
g1088372-d10593178,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'Cocktail Bar Enigma']",Cocktail Bar Enigma,Unclaimed,4.0,"August 5, 2021","Yantra 11, Sveti Vlas 8256 Bulgaria",42.71243,27.75605,#40 of 63 Restaurants in Sveti Vlas,#9 of 11 Bar in Sveti Vlas,11,0,,,"Bar, Pub",,,Seating,False,False,https://www.facebook.com/Cocktail-bar-Enigma-215764981773842/,,,,,8,1.0,0.0,0.0,2.0,"German (1), English (10)",in rating,g1088372-d10593178,,"Bar, Pub",Restaurants,10,1,0
g1088372-d10623632,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'bistro Sveti Stefan']",bistro Sveti Stefan,Unclaimed,4.5,"July 4, 2023","Lozarska No 3, Sveti Vlas 8256 Bulgaria",42.713318,27.754114,#5 of 63 Restaurants in Sveti Vlas,#5 of 63 Restaurants in Sveti Vlas,80,0,,,"Seafood, European","Breakfast, Lunch, Dinner, Brunch",Vegetarian Friendly,"Outdoor Seating, Seating, Table Service, Reservations, Serves Alcohol",False,True,,45,45,45,,59,15.0,5.0,1.0,0.0,"Polish (9), Italian (1), Swedish (3), German (2), Hungarian (3), English (34), Russian (27), Dutch (1)",in rating,g1088372-d10623632,$,"Seafood, European, Vegetarian Friendly",Restaurants,34,46,0
g1088372-d10675136,"['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'Julia Restoraunt']",Julia Restoraunt - CLOSED,Unclaimed,4.0,"August 14, 2018","St. Vlasii str 1, Sveti Vlas 8256 Bulgaria",42.7134,27.758755,,,5,0,,,,"Lunch, Dinner",,,False,True,,,,,,1,2.0,2.0,0.0,0.0,"English (1), Russian (4)",closed,g1088372-d10675136,,,,1,4,0
