"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","website","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","restaurant_link","rand","Open\Closed","Comment"
"g274933-d13550623","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Coffee tree friends']","Coffee tree friends","Claimed",5,"September 23, 2022","Palárikova 1 Hneď za zastávkou, Nitra 94901 Slovakia",48.310104,18.08745,"#2 of 10 Desserts in Nitra","#2 of 10 Dessert in Nitra",38,0,,"₪8 - ₪25","Cafe, Bar, European, Central European, Dining bars","Breakfast, Brunch, Late Night, Drinks",,"Reservations, Outdoor Seating, Seating, Table Service, Takeout, Buffet, Parking Available, Street Parking, Validated Parking, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, BYOB, Dog Friendly, Family style, Non-smoking restaurants","True","True",,,,,37,1,0,0,0,"Serbian (1), Slovak (33), English (4)","g274933-d13550623","in rating","$","Dessert, Bar, Cafe",4,34,33,"Desserts","http://www.coffeetreefriends.sk",,,,0,"non-facebook","unavailable",,,0,"g274933-d13550623",0.30240895296447,,
"g663130-d8337194","['Europe', 'Bulgaria', 'Burgas Province', 'Pomorie', 'Pomorie Restaurants', 'Paros']","Paros","Unclaimed",2.5,"December 14, 2022","Yavorov 24, Pomorie 8200 Bulgaria",42.55311,27.642313,"#37 of 37 Restaurants in Pomorie","#11 of 11 Mediterranean in Pomorie",40,0,,,"Seafood, Mediterranean",,,"Reservations, Seating, Serves Alcohol, Table Service","False","True",25,30,25,,7,8,3,7,15,"French (1), Danish (1), Russian (15), Dutch (1), English (19), German (3)","g663130-d8337194","in rating","$$ - $$$","Seafood, Mediterranean",19,21,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g663130-d8337194",0.242894031573087,,
"g635686-d2528909","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Antrim', 'Antrim Restaurants', 'The Back Shed']","The Back Shed","Unclaimed",4,"August 13, 2022","19 Bridge Street, Antrim BT41 4DA Northern Ireland",54.71312,-6.219594,"#6 of 34 Restaurants in Antrim","#6 of 34 Restaurants in Antrim",144,0,0,,"Bar, Pub, Pizza","Dinner, Lunch","Vegetarian Friendly","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service","True","True",40,45,40,40,75,41,12,8,8,"English (143), French (1)","g635686-d2528909","in rating","$$ - $$$","Bar, Pizza, Pub",143,1,143,"Restaurants","http://www.thebackshed.co.uk",,,,0,"non-facebook","unavailable",,,0,"g635686-d2528909",0.660707131959498,,
"g635769-d5041226","['Europe', 'Bulgaria', 'Burgas Province', 'Sozopol', 'Sozopol Restaurants', 'Antichij Kladenec']","Antichij Kladenec","Unclaimed",4,"September 9, 2022","Kiril i Metodij St 35, Sozopol 8130 Bulgaria",42.424915,27.696932,"#31 of 102 Restaurants in Sozopol","#22 of 44 European in Sozopol",80,0,,,"Armenian, Mediterranean, European, Eastern European","Dinner, Lunch","Vegan Options, Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service","False","True",40,35,35,45,44,15,9,4,8,"Greek (1), Swedish (1), English (52), Dutch (1), French (3), Russian (19), German (3)","g635769-d5041226","in rating","$$ - $$$","Mediterranean, European, Eastern European",52,28,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g635769-d5041226",0.411916830576956,,
"g186482-d2561513","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Derry', 'Derry Restaurants', 'The Diamond']","The Diamond","Claimed",4,"May 23, 2022","23-24 The Diamond, Derry BT48 6HP Northern Ireland",54.995525,-7.322253,"#42 of 144 Restaurants in Derry","#8 of 31 Pub in Derry",183,0,0,,"Bar, British, Pub","Lunch, Dinner, Brunch, Late Night","Gluten Free Options","Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi","True","True",40,40,45,35,58,83,28,5,9,"Italian (9), Chinese (Trad.) (1), German (1), French (3), Portuguese (1), Spanish (6), English (162)","g186482-d2561513","in rating","$","Bar, British, Pub",162,21,162,"Restaurants","http://www.facebook.com/elton.el/",,"no_posts","About
Work
No workplaces to show
College
No schools to show
High school
No schools to show",0,"facebook","online",,,0,"g186482-d2561513",0.469434812897816,,
"g189943-d1177346","['Europe', 'Finland', 'Central Ostrobothnia', 'Kokkola', 'Kokkola Restaurants', 'Mustakari']","Mustakari","Unclaimed",4,"July 19, 2022","Mustakarintie, Kokkola Finland",63.864582,23.117304,"#3 of 36 Restaurants in Kokkola","#4 of 11 European in Kokkola",77,0,0,,"Scandinavian, European","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Table Service","False","True",40,40,35,45,23,34,15,5,0,"Finnish (37), Spanish (1), English (33), German (2), Swedish (2), Dutch (1), Italian (1)","g189943-d1177346","in rating","$$ - $$$","European, Scandinavian",33,44,37,"Restaurants","http://www.raflaamo.fi/fi/kokkola/kesa-ravintola-mustakari",,,,0,"non-facebook","unavailable",,,0,"g189943-d1177346",0.265824880218133,,
"g186478-d20023741","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newcastle', 'Newcastle Restaurants', 'Copper Restaurant']","Copper Restaurant","Unclaimed",4.5,"June 10, 2022","67 Main Street, Newcastle BT33 0AE Northern Ireland",54.21441,-5.888437,"#15 of 35 Restaurants in Newcastle","#4 of 7 European in Newcastle",43,0,0,,"European, British","Dinner, Lunch","Vegetarian Friendly","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service","True","True",45,50,45,,31,4,4,3,1,"English (43)","g186478-d20023741","in rating","$$ - $$$","European, British, Vegetarian Friendly",43,0,43,"Restaurants","http://coppernewcastle.com/",,,,0,"non-facebook","unavailable",,,0,"g186478-d20023741",0.362158163683489,,
"g774921-d4082584","['Europe', 'Finland', 'Tavastia Proper', 'Asikkala', 'Asikkala Restaurants', 'Kanavan Kunkku']","Kanavan Kunkku","Unclaimed",3.5,"August 20, 2022","Kanavatie 17, Asikkala 17200 Finland",61.17579,25.537733,"#4 of 10 Restaurants in Asikkala","#1 of 5 European in Asikkala",54,0,0,,"European, Scandinavian","Lunch, Dinner",,"Outdoor Seating, Takeout, Reservations, Seating, Highchairs Available, Table Service","True","True",40,40,35,,11,20,12,9,2,"English (21), Finnish (30), French (1), German (1), Italian (1)","g774921-d4082584","in rating","$$ - $$$","European, Scandinavian",21,33,30,"Restaurants","http://www.kanavankunkku.com",,,,0,"non-facebook","unavailable",,,0,"g774921-d4082584",0.56243837531656,,
"g186476-d4451964","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Castlewellan', 'Castlewellan Restaurants', 'The coffee dock castlewellan']","The coffee dock castlewellan","Claimed",4.5,"May 15, 2022","37 Main Street, Castlewellan BT31 9DQ Northern Ireland",54.257847,-5.9423,"#3 of 12 Restaurants in Castlewellan","#3 of 12 Restaurants in Castlewellan",45,0,0,,"Cafe, Irish, Healthy, Soups","Breakfast, Lunch, Brunch","Vegetarian Friendly","Seating, Table Service, Takeout, Outdoor Seating, Street Parking, Highchairs Available, Free Wifi","True","True",45,50,50,40,35,8,1,0,1,"French (1), English (44)","g186476-d4451964","in rating","$","Irish, Cafe, Healthy",44,1,44,"Restaurants",,,,,0,"no_website","no_website",,,0,"g186476-d4451964",0.912696921965107,,
"g274924-d7362892","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Le Petit Cafe & Bar']","Le Petit Café & Bar","Unclaimed",3.5,"August 22, 2022","Suche myto 19, Bratislava 811 03 Slovakia",48.14794,17.106995,"#52 of 104 Coffee & Tea in Bratislava","#52 of 104 Coffee & Tea in Bratislava",36,0,,,"Cafe","Breakfast",,"Seating, Table Service","False","True",40,35,40,,9,11,10,4,2,"English (16), Polish (2), French (1), Russian (1), Swedish (2), Italian (5), Portuguese (2), Spanish (3), Slovak (2), German (2)","g274924-d7362892","in rating","$","Cafe",16,20,2,"Coffee & Tea","http://www.lepetit.sk/",,,,0,"non-facebook","unavailable",,,0,"g274924-d7362892",0.104475926607847,,
"g318870-d7776733","['Europe', 'Bulgaria', 'Blagoevgrad Province', 'Bansko', 'Bansko Restaurants', 'Mehana Bulgaria']","Mehana Bulgaria","Unclaimed",4.5,"November 30, 2022","Pirin St. 89, Bansko 2770 Bulgaria",41.82933,23.480461,"#70 of 136 Restaurants in Bansko","#1 of 2 Deli in Bansko",32,0,,,"Mediterranean, Barbecue, European, Deli, Eastern European","Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Table Service","False","True",50,50,45,,23,6,2,1,0,"Polish (1), Spanish (1), English (16), Greek (3), Hebrew (1), Russian (10)","g318870-d7776733","in rating","$$ - $$$","Mediterranean, Barbecue, European",16,16,0,"Restaurants","https://www.facebook.com/MehanaBulgaria",,"no_posts","About
See all
Механа с традиционна българска и европейска кухня
0 people follow this
some@email.com
Price range
  · $$
City · Family Style Restaurant",0,"facebook","online",,,0,"g318870-d7776733",0.038242433220148,,
"g2257622-d7246865","['Europe', 'Bulgaria', 'Kardzhali Province', 'Kardzhali', 'Kardzhali Restaurants', 'Old House']","Old House","Unclaimed",4,"May 15, 2022","Ul. G. Benkovski 2, Kardzhali 6600 Bulgaria",41.642147,25.37001,"#1 of 6 Restaurants in Kardzhali","#1 of 1 Eastern European in Kardzhali",38,0,,,"European, Eastern European","Lunch, Dinner","Vegetarian Friendly","Reservations, Seating, Table Service","False","True",35,40,35,,12,16,5,3,2,"Turkish (3), Spanish (1), Dutch (1), Russian (1), Greek (10), English (19), German (3)","g2257622-d7246865","in rating","$$ - $$$","European, Eastern European, Vegetarian Friendly",19,19,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g2257622-d7246865",0.306997227948159,,
"g189950-d12327973","['Europe', 'Finland', 'Southwest Finland', 'Uusikaupunki', 'Uusikaupunki Restaurants', 'Makasiini Restaurant 1617']","Makasiini Restaurant 1617","Unclaimed",3.5,"July 14, 2022","Aittaranta 8, Uusikaupunki 23500 Finland",60.79822,21.409725,"#12 of 20 Restaurants in Uusikaupunki","#12 of 20 Restaurants in Uusikaupunki",38,0,0,"₪9 - ₪129",,"Brunch, Lunch",,"Reservations, Seating, Table Service, Wheelchair Accessible","False","True",40,45,40,,8,11,9,4,6,"Dutch (2), Swedish (1), English (10), Finnish (25)","g189950-d12327973","in rating","$$ - $$$",,10,28,25,"Restaurants","http://www.1617.fi",,,,0,"non-facebook","unavailable",,,0,"g189950-d12327973",0.12384818890132,,
"g191277-d3479938","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Bangor', 'Bangor Restaurants', 'Dolce Vita']","Dolce Vita","Claimed",4,"May 7, 2022","53B High Street, Bangor BT20 5BE Northern Ireland",54.6636,-5.66502,"#52 of 75 Restaurants in Bangor","#4 of 5 Italian in Bangor",41,0,0,,"Pizza, Fast Food, Italian","Dinner","Vegetarian Friendly","Delivery, Takeout","True","True",45,40,40,45,26,2,1,2,10,"English (41)","g191277-d3479938","in rating","$","Italian, Pizza, Fast Food",41,0,41,"Restaurants",,,,,0,"no_website","no_website",,,0,"g191277-d3479938",0.11961432849057,,
"g209952-d2175570","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Leona's Tea Room & Bakery""]","Leona's Tea Room & Bakery","Claimed",4.5,"February 28, 2022","41 Magheraboy Road Magherabuoy House Hotel, Portrush BT56 8NX Northern Ireland",55.18698,-6.656954,"#2 of 3 Desserts in Portrush","#2 of 3 Dessert in Portrush",160,0,0,"₪15 - ₪53","British, Soups","Brunch, Breakfast, Lunch, Drinks","Vegetarian Friendly","Seating, Free off-street parking, Highchairs Available, Free Wifi, Takeout, Parking Available, Wheelchair Accessible, Accepts Credit Cards, Reservations, Table Service","True","True",45,45,45,45,107,33,6,6,8,"English (160)","g209952-d2175570","in rating","$$ - $$$","Dessert, British, Soups",160,0,160,"Desserts","http://www.magherabuoy.co.uk/leonas",,,,0,"non-facebook","unavailable",,,0,"g209952-d2175570",0.247317104134709,,
"g1088372-d12595052","['Europe', 'Bulgaria', 'Burgas Province', 'Sveti Vlas', 'Sveti Vlas Restaurants', 'ADORA Bar & Dinner St. Vlas']","ADORA Bar & Dinner St. Vlas","Claimed",4.5,"June 27, 2022","21 Car Simeon, Sveti Vlas 8256 Bulgaria",42.713177,27.760237,"#9 of 63 Restaurants in Sveti Vlas","#9 of 63 Restaurants in Sveti Vlas",110,0,,"₪17 - ₪85","Eastern European, Pizza, Barbecue, European","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Reservations, Seating, Highchairs Available, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Takeout, Outdoor Seating, Television, Full Bar","True","True",45,45,45,50,76,18,3,2,11,"French (2), Danish (3), Swedish (1), German (2), Polish (6), Russian (18), Dutch (1), English (77)","g1088372-d12595052","in rating","$$ - $$$","Pizza, Barbecue, European",77,33,0,"Restaurants","http://www.facebook.com/AdoraBarAndDinnerSvetiVlas",,,,0,"facebook","unavailable",,,0,"g1088372-d12595052",0.220482800388709,,
"g675047-d3491516","['Europe', 'Slovakia', 'Zilina Region', 'Ruzomberok', 'Ruzomberok Restaurants', 'Laverna']","Laverna","Unclaimed",2,"October 28, 2022","Podhora 7, Ruzomberok 034 01 Slovakia",49.08254,19.304071,"#23 of 23 Restaurants in Ruzomberok","#4 of 4 Pub in Ruzomberok",49,0,,,"European, Steakhouse, Bar, Pub, Central European","Lunch, Dinner",,"Reservations, Seating, Table Service","True","False",25,25,25,,3,6,9,10,21,"English (16), French (1), Czech (4), Italian (1), Hungarian (1), Polish (7), German (3), Slovak (16)","g675047-d3491516","in rating","$$ - $$$","Steakhouse, Bar, European",16,33,16,"Restaurants","http://www.laverna.sk",,,,0,"non-facebook","unavailable",,,0,"g675047-d3491516",0.42531965719536,,
"g189948-d4288087","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Grillsson']","Grillsson","Claimed",4,"October 13, 2022","Haemeenpuisto 47, Tampere 33200 Finland",61.492893,23.75393,"#75 of 403 Restaurants in Tampere","#53 of 123 European in Tampere",56,0,0,,"Steakhouse, European","Breakfast, Lunch, Dinner","Vegetarian Friendly","Reservations, Seating, Serves Alcohol, Table Service","False","True",40,35,35,,15,26,10,4,1,"English (23), Norwegian (1), Finnish (29), Spanish (2), French (1)","g189948-d4288087","in rating","$$ - $$$","Steakhouse, European, Vegetarian Friendly",23,33,29,"Restaurants","http://www.ravintolamaailma.fi/grillsson",,,,0,"non-facebook","unavailable",,,0,"g189948-d4288087",0.038543943315744,,
"g189943-d1212291","['Europe', 'Finland', 'Central Ostrobothnia', 'Kokkola', 'Kokkola Restaurants', 'Rosso Kokkola']","Rosso Kokkola","Unclaimed",3.5,"November 18, 2022","Isokatu 4, Kokkola 67100 Finland",63.836086,23.131365,"#4 of 36 Restaurants in Kokkola","#1 of 2 Italian in Kokkola",85,0,0,,"Italian, Pizza, European","Lunch, Dinner","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout","False","True",35,40,35,30,15,34,31,4,1,"Swedish (4), Finnish (38), Norwegian (1), Dutch (3), Italian (3), Spanish (2), Hungarian (1), French (1), German (1), Danish (1), English (30)","g189943-d1212291","in rating","$$ - $$$","Italian, Pizza, European",30,55,38,"Restaurants",,,,,0,"no_website","no_website",,,0,"g189943-d1212291",0.899810464587063,,
"g294452-d1109902","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Kumbare']","Kumbare","Unclaimed",3,"October 29, 2022","ul.Saborna 14, Sofia 1000 Bulgaria",42.696552,23.322994,"#1,081 of 1,226 Restaurants in Sofia","#176 of 187 Mediterranean in Sofia",52,0,,,"Mediterranean, Greek, Seafood, European","Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Outdoor Seating, Table Service","False","False",35,30,25,30,9,10,17,6,10,"German (1), English (43), Russian (1), Italian (7)","g294452-d1109902","in rating","$$ - $$$","Seafood, Mediterranean, European",43,9,0,"Restaurants","http://kumbare.com/en/",,,,0,"non-facebook","unavailable",,,0,"g294452-d1109902",0.641840151976794,,
"g209950-d3315650","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Newtownabbey', 'Newtownabbey Restaurants', 'The Royal Thai']","The Royal Thai","Unclaimed",3.5,"January 8, 2022","377 Antrim Road, Newtownabbey BT36 5EB Northern Ireland",54.67362,-5.96241,"#19 of 37 Restaurants in Newtownabbey","#2 of 3 Chinese in Newtownabbey",69,0,0,,"Asian, Thai, Chinese","Lunch, Dinner","Vegetarian Friendly","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Table Service","True","True",35,40,35,30,26,16,12,6,9,"English (69)","g209950-d3315650","in rating","$$ - $$$","Chinese, Asian, Thai",69,0,69,"Restaurants","https://www.facebook.com/Royal-Thai-take-away-113404120320422/",,,,0,"facebook","unavailable",,,0,"g209950-d3315650",0.433679081732407,,
"g274927-d6850419","['Europe', 'Slovakia', 'Kosice Region', 'Kosice', 'Kosice Restaurants', 'Little India']","Little India","Claimed",4,"November 26, 2022","Kovacska 23, Kosice 040 01 Slovakia",48.722942,21.25879,"#32 of 229 Restaurants in Kosice","#2 of 8 Indian in Kosice",54,0,,,"Indian, Asian","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Parking Available, Street Parking, Television, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Delivery, Seating","True","True",40,35,40,,23,18,8,3,2,"Russian (1), Dutch (1), Japanese (1), Czech (1), English (37), Slovak (12), Korean (1)","g274927-d6850419","in rating","$$ - $$$","Indian, Asian, Vegetarian Friendly",37,17,12,"Restaurants","http://www.littleindia.sk",,,,0,"non-facebook","unavailable",,,0,"g274927-d6850419",0.332830286119133,,
"g190921-d3344174","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Holywood', 'Holywood Restaurants', 'Loganberry']","Loganberry","Unclaimed",4.5,"March 10, 2022","18 Shore Road, Holywood BT18 9HX Northern Ireland",54.64212,-5.835294,"#2 of 5 Coffee & Tea in Holywood","#2 of 5 Coffee & Tea in Holywood",34,0,0,,"Cafe","Breakfast, Lunch, Brunch","Vegetarian Friendly","Seating, Table Service","False","True",45,45,45,45,18,13,2,0,1,"English (34)","g190921-d3344174","in rating","$$ - $$$","Cafe, Vegetarian Friendly",34,0,34,"Coffee & Tea","https://www.facebook.com/LoganberryDeli/?ref=page_internal","March 1, 2018",,"Intro
Page · Cafeteria
18 Shore Road, Holywood, United Kingdom
+44 28 9042 7750
Open now
Price Range · $$
Rating · 4.2 (50 Reviews)",2018,"facebook","online",4.2,50,660,"g190921-d3344174",0.982682834845036,,
"g186470-d7651783","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Ambrosia Restaurant']","Ambrosia Restaurant","Claimed",4,"January 31, 2022","447-449 Ormeau Road BT7 3GQ, Belfast BT7 3GQ Northern Ireland",54.575825,-5.917305,"#222 of 689 Restaurants in Belfast","#222 of 689 Restaurants in Belfast",236,0,0,,"Italian, Pizza","Lunch, Dinner, Brunch, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service, BYOB","True","True",45,40,45,35,116,62,19,12,27,"English (232), Italian (3), French (1)","g186470-d7651783","in rating","$$ - $$$","Italian, Pizza, Vegetarian Friendly",232,4,232,"Restaurants","http://ambrosiaristorante.com/",,,,0,"non-facebook","unavailable",,,0,"g186470-d7651783",0.944366912357509,,
"g189934-d10556888","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Frans & Amelie']","Frans & Amelie","Claimed",3.5,"March 22, 2022","Kluuvikatu 8, Helsinki 00100 Finland",60.16959,24.94672,"#465 of 1,407 Restaurants in Helsinki","#11 of 34 French in Helsinki",74,0,0,,"French, European, Scandinavian","Lunch, Dinner, Drinks","Vegetarian Friendly","Reservations, Seating, Serves Alcohol, Table Service, Wheelchair Accessible","True","True",35,35,35,,22,23,9,14,6,"Italian (2), French (1), Japanese (1), Finnish (36), English (26), Swedish (3), Dutch (1), Russian (3), German (1)","g189934-d10556888","in rating","$$ - $$$","French, European, Scandinavian",26,48,36,"Restaurants","https://www.raflaamo.fi/fi/helsinki/frans-amelie-helsinki",,,,0,"non-facebook","unavailable",,,0,"g189934-d10556888",0.142776994965971,,
"g2337222-d3407452","['Europe', 'Slovakia', 'Bratislava Region', 'Modra', 'Modra Restaurants', 'Restauracia Hotela Sebastian u Hoffera']","Reštaurácia Hotela Sebastian u Hoffera","Unclaimed",4,"September 24, 2022","Dukelska 4 Hotel Sebastian u Hoffera, Modra 90001 Slovakia",48.33525,17.3099,"#6 of 18 Restaurants in Modra","#6 of 18 Restaurants in Modra",36,0,,,,"Dinner, Breakfast",,"Reservations, Wheelchair Accessible, Table Service","False","True",40,40,35,,18,11,0,1,6,"Polish (2), English (8), Spanish (2), Slovak (19), Czech (1), Italian (2), German (2)","g2337222-d3407452","in rating","$$ - $$$",,8,28,19,"Restaurants","http://hotelsebastian.sk.helium.nameserver.sk/stravovanie",,,,0,"non-facebook","unavailable",,,0,"g2337222-d3407452",0.910760185914114,,
"g186470-d4474139","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Amici']","Amici","Claimed",4,"November 14, 2022","133 Lisburn Road, Belfast BT9 7AG Northern Ireland",54.58385,-5.943765,"#128 of 689 Restaurants in Belfast","#11 of 73 Pizza in Belfast",310,0,0,,"Italian, Pizza, Mediterranean, European","Lunch, Dinner, Late Night","Vegetarian Friendly, Gluten Free Options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Table Service","True","True",45,45,45,45,181,73,23,17,16,"German (1), Dutch (2), French (1), Italian (2), English (302), Spanish (2)","g186470-d4474139","in rating","$$ - $$$","Italian, Pizza, Mediterranean",302,8,302,"Restaurants","http://www.amici-belfast.com/",,,,0,"non-facebook","unavailable",,,0,"g186470-d4474139",0.207499899668619,,
"g189934-d947342","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Boathouse']","Boathouse","Claimed",3.5,"July 3, 2022","Liuskasaari, Helsinki 00140 Finland",60.1599,24.96052,"#859 of 1,407 Restaurants in Helsinki","#859 of 1,407 Restaurants in Helsinki",36,0,0,,"Seafood, European, Contemporary, Scandinavian","Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Reservations, Table Service","True","True",30,30,25,35,6,12,10,5,3,"English (25), Russian (4), Finnish (7)","g189934-d947342","in rating","$$ - $$$","Seafood, European, Contemporary",25,11,7,"Restaurants","http://boathouse.fi/",,,,0,"non-facebook","unavailable",,,0,"g189934-d947342",0.483888385817409,,
"g209959-d5817584","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Portadown', 'Portadown Restaurants', 'UNCH']","UNCH","Unclaimed",4.5,"March 1, 2022","33 High Street, Portadown BT62 1HY Northern Ireland",54.4238,-6.44224,"#2 of 10 Quick Bites in Portadown","#2 of 10 Quick Bites in Portadown",55,0,0,,"British","Lunch, Brunch, Breakfast","Vegetarian Friendly","Takeout, Seating, Highchairs Available","True","True",45,40,45,40,35,12,3,2,3,"English (55)","g209959-d5817584","in rating","$$ - $$$","Quick Bites, British, Vegetarian Friendly",55,0,55,"Quick Bites","http://www.unch.co.uk/",,,,0,"non-facebook","unavailable",,,0,"g209959-d5817584",0.257556464057416,,
"g318870-d2054382","['Europe', 'Bulgaria', 'Blagoevgrad Province', 'Bansko', 'Bansko Restaurants', 'The Avalon']","The Avalon","Claimed",4.5,"March 10, 2022","El tepe no. 4, Bansko 2770 Bulgaria",41.83232,23.48658,"#47 of 136 Restaurants in Bansko","#2 of 4 British in Bansko",58,0,,,"Indian, British","Dinner","Vegetarian Friendly","Seating, Reservations, Serves Alcohol, Table Service","False","True",45,50,45,45,46,10,1,1,0,"English (57), Hebrew (1)","g318870-d2054382","in rating","$$ - $$$","Indian, British, Vegetarian Friendly",57,1,0,"Restaurants","http://www.avalonhotel-bulgaria.com",,,,0,"non-facebook","unavailable",,,0,"g318870-d2054382",0.116016018902883,,
"g186478-d7994536","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newcastle', 'Newcastle Restaurants', 'Base Coffee Company']","Base Coffee Company","Unclaimed",5,"April 23, 2022","Central Promenade, Newcastle BT33 0 Northern Ireland",54.20775,-5.892172,"#1 of 2 Coffee & Tea in Newcastle","#1 of 2 Coffee & Tea in Newcastle",130,0,0,,"Cafe","Breakfast",,"Takeout, Outdoor Seating, Seating, Wheelchair Accessible","False","False",50,50,50,,121,5,0,2,2,"English (130)","g186478-d7994536","in rating","$","Cafe",130,0,130,"Coffee & Tea","https://www.facebook.com/basecoffeeco","January 8, 2016","What a beautiful crisp day !! Extremely busy which is lovely to see. Met lots of lovely new customers today who stumbled upon our unique little Coffee house with its glorious setting and stunning views( there words). Hopefully see them all again very soon and the rest of you guys of course. ","Intro
Base coffee co. offers speciality coffee, delicious treats and a fabulous lunch menu.
Enjoy all this
Page · Coffee shop
71 central promenade, Newcastle, United Kingdom
+44 7448 387378
Price Range · $$",2016,"facebook","online",,,986,"g186478-d7994536",0.597549870843068,,
"g2546897-d4282635","['Europe', 'Bulgaria', 'Lovech Province', 'Oreshak', 'Oreshak Restaurants', 'Kaizera Inn']","Kaizera Inn","Unclaimed",4.5,"April 27, 2022","Stara Planina 163, Oreshak 5630 Bulgaria",42.878162,24.773933,"#1 of 3 Restaurants in Oreshak","#1 of 1 European in Oreshak",39,0,,,"Eastern European, European","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Takeout, Table Service","False","False",45,40,45,,33,3,1,0,2,"French (1), English (29), Italian (2), Spanish (3), Russian (2), German (2)","g2546897-d4282635","in rating","$$ - $$$","European, Eastern European, Vegetarian Friendly",29,10,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g2546897-d4282635",0.923505631275475,,
