"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","website","rand","Closed-open","comment"
"g189948-d788221","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Kahvila Runo']","Kahvila Runo","Unclaimed",4,"December 20, 2020","Ojakatu 3, Tampere 33100 Finland",61.50112,23.76721,"#20 of 31 Quick Bites in Tampere","#20 of 31 Quick Bites in Tampere",31,0,0,"₪12 - ₪61","Cafe, European","Breakfast, Lunch, Dinner",,"Seating","True","True",45,45,40,,12,13,4,2,0,"English (21), Japanese (1), Italian (3), Finnish (6)","g189948-d788221","in rating","$$ - $$$","Dessert, Cafe, European",21,10,6,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.kahvilaruno.fi",0.234705837909132,"Open",
"g189922-d1026070","['Europe', 'Finland', 'Lapland', 'Rovaniemi', 'Rovaniemi Restaurants', 'Cafe & Bar Zoomit']","Cafe & Bar Zoomit","Unclaimed",4,"July 23, 2020","Korkalonkatu 29 Hotel Santa Claus, Street Level, Rovaniemi Finland",66.50252,25.732508,"#41 of 90 Restaurants in Rovaniemi","#5 of 10 Pub in Rovaniemi",37,0,0,"₪32 - ₪65","Pub","Lunch",,"Serves Alcohol, Takeout, Reservations, Seating, Table Service","False","False",35,40,35,,15,13,6,2,1,"French (1), Russian (6), Portuguese (1), Spanish (3), Finnish (3), Swedish (2), German (3), Italian (4), English (13), Dutch (1)","g189922-d1026070","in rating","$$ - $$$","Pub",13,24,3,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.hotelsantaclaus.fi/fi/zoomit",0.091384649742395,"Open","Wrong url, but many reviews on google maps."
"g968424-d8592309","['Europe', 'Bulgaria', 'Plovdiv Province', 'Hissarya', 'Hissarya Restaurants', 'Restaurant Balkan']","Restaurant Balkan","Unclaimed",4,"November 11, 2021","Hissarya Bulgaria",42.50189,24.702494,"#5 of 10 Restaurants in Hissarya","#5 of 10 Restaurants in Hissarya",31,0,,,"Eastern European","Lunch, Dinner, Brunch","Vegetarian Friendly","Seating, Table Service, Takeout","False","True",40,40,45,,13,11,3,2,2,"Turkish (2), French (1), Spanish (1), English (16), Swedish (1), Hebrew (1), Russian (7), German (2)","g968424-d8592309","in rating","$$ - $$$","Eastern European, Vegetarian Friendly",16,15,0,"Restaurants","May 22, 2022","Ресторант Балкан - гр.Хисаря
Търси да назначи :Барман
Трудов договор 
 Осугировки 
 Гъвкаво работно време 
 Почивни дни
                    … See more","Intro
За резервации: 0889930118 , 0889605104 , 0897381353
Page · Restaurant
Hisarya, Bulgaria
+359 88 993 0118
Open now
Rating · 5.0 (5 Reviews)",2022,"facebook","online",5,5,1000,"https://www.facebook.com/pages/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D1%82-%D0%91%D0%B0%D0%BB%D0%BA%D0%B0%D0%BD/142737869079922?sk=timeline",0.073938212124631,"Open","Inactive facebook, but active on google.maps"
"g277806-d793345","['Europe', 'Slovakia', 'Trencin Region', 'Bojnice', 'Bojnice Restaurants', 'Salas']","Salas","Unclaimed",4,"September 9, 2021","Bojnice Slovakia",48.77728,18.563265,"#10 of 26 Restaurants in Bojnice","#8 of 12 European in Bojnice",51,0,,"₪40 - ₪84","European, Eastern European","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Table Service","True","True",35,35,35,,19,15,6,8,3,"Czech (7), French (1), Russian (1), German (1), Slovak (26), Italian (1), Spanish (1), English (13)","g277806-d793345","in rating","$$ - $$$","European, Eastern European",13,38,26,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.salasviglas.sk",0.897860568249598,"Open",
"g667786-d7890704","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Larne', 'Larne Restaurants', ""Ann's Pantry of Larne""]","Ann's Pantry of Larne","Unclaimed",4,"February 23, 2021","64 Main Street, Larne BT40 1SP Northern Ireland",54.85183,-5.81797,"#15 of 24 Restaurants in Larne","#15 of 24 Restaurants in Larne",40,0,0,,"Cafe, British","Breakfast, Brunch, Lunch","Vegetarian Friendly","Takeout, Seating, Wheelchair Accessible","False","True",40,40,40,,16,11,6,5,2,"English (40)","g667786-d7890704","in rating","$","Cafe, British, Vegetarian Friendly",40,0,40,"Restaurants","October 13 , 2023","Pop in for some comfort food this weekend ","Intro
Multi-Awarding winning home bakery established in 1967.
Page · Specialty Grocery Store
+44 28 2826 0474
some@email.com
annspantryoflarne.com
Price Range · $",2023,"facebook","online",,,3100,"http://www.facebook.com/pages/Anns-Pantry-of-Larne/1396983427204654?rf=117176978361415",0.53832267341204,"Open",
"g186470-d3857036","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Thyme']","Thyme","Claimed",4,"July 4, 2019","2-6 Waring Street Premier Inn Belfast City Centre Cathedral Quarter Hotel, Belfast BT1 2DX Northern Ireland",54.60094,-5.927392,"#339 of 689 Restaurants in Belfast","#175 of 272 British in Belfast",48,0,0,,"British","Breakfast, Dinner, Lunch",,"Seating, Highchairs Available, Wheelchair Accessible, Reservations, Serves Alcohol, Table Service","True","True",40,45,40,40,19,16,8,2,3,"Portuguese (1), English (46), Italian (1)","g186470-d3857036","in rating","$$ - $$$","British",46,2,46,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.premierinn.com/gb/en/hotels/northern-ireland/antrim/belfast/belfast-city-cathedral-quarter.html",0.296914168167859,"Closed","Hotel restaurant, probably changed name and concept"
"g736869-d12293529","['Europe', 'Bulgaria', 'Burgas Province', 'Ravda', 'Ravda Restaurants', 'Fish & Steak House - TERRA']","Fish & Steak House - TERRA","Claimed",4.5,"November 14, 2020","Nesebar 12, Ravda 8238 Bulgaria",42.645958,27.681368,"#4 of 24 Restaurants in Ravda","#4 of 24 Restaurants in Ravda",47,0,,"₪7 - ₪43","Steakhouse, Barbecue, Seafood, European","Breakfast, Lunch, Dinner","Vegetarian Friendly","Reservations, Buffet, Parking Available, Free off-street parking, Television, Full Bar, Cash Only, Free Wifi, Table Service, Takeout, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol","True","True",50,50,50,,33,7,2,2,3,"French (2), Norwegian (9), Russian (11), English (21), Dutch (1), Polish (3)","g736869-d12293529","in rating","$","Steakhouse, Seafood, Barbecue",21,26,0,"Restaurants","November 26, 2022",,"Intro
Fish & Steak House ""TERRA""
Page · Restaurant
NESEBAR 12, Ravda, Bulgaria
+359 89 345 6125
some@email.com
Price Range · $$$$
Rating · 4.8 (61 Reviews)",2022,"facebook","online",4.8,61,513,"http://www.facebook.com/terra.ravda/",0.272330216364935,"Closed",
"g189949-d1574790","['Europe', 'Finland', 'Southwest Finland', 'Turku', 'Turku Restaurants', 'Latte Cafe']","Latte Cafe","Claimed",4.5,"October 22, 2019","Kristiinankatu 5, Turku 20100 Finland",60.446327,22.253593,"#5 of 24 Coffee & Tea in Turku","#5 of 24 Coffee & Tea in Turku",49,0,0,"₪17 - ₪39","Cafe","Breakfast, Lunch, Dinner, Brunch, Late Night","Vegetarian Friendly","Seating, Parking Available, Street Parking, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Discover, Takeout","True","True",45,45,45,45,32,13,1,2,1,"Finnish (8), English (36), Russian (2), Swedish (2), German (1)","g189949-d1574790","in rating","$$ - $$$","Cafe, Vegetarian Friendly",36,13,8,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://lattecafe.biz/",0.770046038785949,"Open",
"g274924-d7311382","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Orbis Street Food']","Orbis Street Food","Claimed",4,"July 4, 2021","Laurinska 7, Bratislava 811 01 Slovakia",48.14369,17.110779,"#8 of 22 Quick Bites in Bratislava","#8 of 22 Quick Bites in Bratislava",161,0,,,"Fast Food, European","Lunch, Drinks",,"Takeout, Accepts Credit Cards","True","True",40,40,40,,80,40,20,14,7,"Italian (8), Slovak (27), French (1), English (97), Indonesian (1), Korean (3), Greek (5), Czech (2), Spanish (1), Chinese (Trad.) (1), Hungarian (1), German (5), Russian (9)","g274924-d7311382","in rating","$","Quick Bites, Fast Food, European",97,64,27,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.orbisfood.sk",0.58990373252891,,
"g667560-d1987050","['Europe', 'Finland', 'Lapland', 'Saariselka', 'Saariselka Restaurants', 'Javri']","Jávri","Claimed",4.5,"April 15, 2019","Tievapolku 9, Saariselka 99830 Finland",68.41681,27.419025,"#10 of 18 Restaurants in Saariselka","#10 of 18 Restaurants in Saariselka",50,0,0,,"Scandinavian","Dinner","Vegetarian Friendly","Parking Available, Reservations","False","True",50,50,40,45,38,11,1,0,0,"Italian (2), French (2), English (31), Japanese (1), Spanish (1), Finnish (1), German (3), Dutch (1), Russian (7), Danish (1)","g667560-d1987050","in rating","$$$$","Scandinavian, Vegetarian Friendly",31,19,1,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.javri.fi/",0.962857520673424,,
"g226906-d3182870","['Europe', 'Finland', 'Uusimaa', 'Vantaa', 'Vantaa Restaurants', 'Fly Inn Restaurant & Deli']","Fly Inn Restaurant & Deli","Unclaimed",3.5,"January 24, 2020","Helsinki Airport, Vantaa Finland",60.318928,24.96693,"#16 of 166 Restaurants in Vantaa","#10 of 51 European in Vantaa",144,0,0,,"European, Scandinavian","Lunch, Dinner","Vegetarian Friendly, Gluten Free Options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service","False","True",40,40,35,40,27,67,30,9,11,"Japanese (12), English (74), Swedish (4), Dutch (3), Norwegian (1), French (3), Finnish (18), Italian (5), Spanish (2), Danish (2), German (6), Chinese (Sim.) (9), Portuguese (2), Russian (11)","g226906-d3182870","in rating","$$ - $$$","European, Scandinavian, Vegetarian Friendly",74,78,18,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.sspfinland.fi/fi/ravintolat-kahvilat-ja-lounget/terminaali-2/ravintolat/fly-inn-restaurant-and-deli/",0.155585020082071,,
"g189934-d1231395","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Holiday Inn Open Lobby']","Holiday Inn Open Lobby","Claimed",4,"January 16, 2020","Sulhasenkuja 3, Helsinki 00180 Finland",60.16489,24.909805,"#394 of 1,407 Restaurants in Helsinki","#394 of 1,407 Restaurants in Helsinki",42,0,0,"₪43 - ₪213","International, European","Lunch, Breakfast, Dinner, Drinks",,"Reservations, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Credit Cards, Table Service","True","True",40,45,40,40,7,22,11,2,0,"English (31), Japanese (1), Chinese (Trad.) (2), Russian (5), Finnish (1), German (1), Italian (1)","g189934-d1231395","in rating","$$ - $$$","International, European",31,11,1,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.ihg.com/holidayinn/hotels/us/en/helsinki/helwe/hoteldetail/dining",0.61464159633033,,
"g734622-d4939914","['Europe', 'Finland', 'Pirkanmaa', 'Ikaalinen', 'Ikaalinen Restaurants', 'Tei-Tupa']","Tei-Tupa","Unclaimed",3.5,"August 27, 2021","Teiharju, Ikaalinen 39500 Finland",61.78757,22.98997,"#1 of 6 Restaurants in Ikaalinen","#1 of 1 Scandinavian in Ikaalinen",39,0,0,,"European, Scandinavian",,,"Reservations","False","True",40,35,40,,11,16,4,5,3,"Swedish (1), English (9), Finnish (28), French (1)","g734622-d4939914","in rating","$$ - $$$","European, Scandinavian",9,30,28,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.tei-tupa.fi",0.099001206690446,,
"g189934-d5866209","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Patisserie Teemu & Markus']","Patisserie Teemu & Markus","Unclaimed",4.5,"October 18, 2019","Yrjönkatu 25, Helsinki 00100 Finland",60.167908,24.938177,"#3 of 19 Bakeries in Helsinki","#3 of 19 Bakeries in Helsinki",47,0,0,,"Cafe, European","Breakfast, Lunch, Dinner, Drinks",,"Takeout, Street Parking","True","True",40,40,40,,26,15,5,0,1,"French (2), Swedish (1), German (2), Russian (3), Japanese (4), Finnish (5), English (30)","g189934-d5866209","in rating","$$ - $$$","Bakeries, Cafe, European",30,17,5,"Bakeries",,,,0,"non-facebook","online",,,0,"http://www.patisserietm.fi/",0.785062050912529,,
"g186470-d3927963","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Home Made by Manns']","Home Made by Manns","Claimed",4.5,"October 25, 2019","52 Boucher Road, Belfast BT12 6HR Northern Ireland",54.57427,-5.966092,"#35 of 97 Coffee & Tea in Belfast","#35 of 97 Coffee & Tea in Belfast",41,0,0,,"Cafe, British, Irish","Lunch, Breakfast",,"Takeout, Seating, Highchairs Available","True","True",45,40,40,45,26,7,5,1,2,"English (41)","g186470-d3927963","in rating","$$ - $$$","Irish, Cafe, British",41,0,41,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.homemadebymanns.com",0.201218148460612,,
"g274924-d691635","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Ashoka Authentic Indian Restaurant']","Ashoka Authentic Indian Restaurant","Claimed",3.5,"June 2, 2020","Hodzovo nameste 2, Bratislava 816 25 Slovakia",48.147,17.10874,"#273 of 1,028 Restaurants in Bratislava","#10 of 20 Indian in Bratislava",192,0,,"₪85 - ₪424","Indian","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Takeout, Outdoor Seating, Seating, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service","True","True",40,35,35,35,62,45,35,27,23,"Spanish (2), Japanese (2), French (1), Norwegian (1), Swedish (1), English (159), German (4), Dutch (1), Russian (3), Czech (2), Italian (3), Slovak (13)","g274924-d691635","in rating","$$ - $$$","Indian, Vegetarian Friendly, Vegan Options",159,33,13,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.ashoka.sk/",0.451545427320525,,
"g294452-d6939532","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Bodega Tapas & Wine']","Bodega Tapas & Wine","Claimed",3.5,"January 4, 2020","8A Tsar Osvoboditel Blvd., Sofia 1000 Bulgaria",42.695305,23.328917,"#158 of 1,226 Restaurants in Sofia","#119 of 469 European in Sofia",254,0,,"₪8 - ₪76","Mediterranean, European, Spanish","Lunch, Dinner, Brunch","Vegetarian Friendly","Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Highchairs Available, Live Music","True","True",35,35,35,,85,80,44,20,25,"Norwegian (1), Spanish (17), Italian (43), Greek (3), German (7), Russian (8), Chinese (Sim.) (1), Swedish (4), English (148), French (12), Portuguese (3), Turkish (1), Hebrew (2), Dutch (4)","g294452-d6939532","in rating","$$ - $$$","Mediterranean, European, Spanish",148,106,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.bodega.bg/bg/55925",0.707367832073942,,
"g294452-d12822448","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Emotion Bar & Kitchen']","Emotion Bar & Kitchen","Claimed",4.5,"January 21, 2019","ul. General Yosif V. Gourko 2, Sofia 1000 Bulgaria",42.693996,23.32428,"#73 of 1,226 Restaurants in Sofia","#1 of 1 Albanian in Sofia",97,0,,,"Albanian",,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Seating, Table Service","True","True",45,45,45,,85,6,1,1,4,"English (88), Italian (4), Russian (1), Serbian (1), Portuguese (1), German (2)","g294452-d12822448","in rating","$$ - $$$","Albanian, Vegetarian Friendly, Vegan Options",88,9,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.emotion.club/",0.436763817444444,,
"g186470-d13475856","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Sagart']","The Sagart","Claimed",5,"August 20, 2021","18A Chapel Lane, Belfast BT1 1HH Northern Ireland",54.599808,-5.932692,"#154 of 689 Restaurants in Belfast","#62 of 134 European in Belfast",54,0,0,,"European, Bar","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service","False","True",45,45,45,,48,4,0,2,0,"English (53), French (1)","g186470-d13475856","in rating","$$ - $$$","Bar, European, Vegetarian Friendly",53,1,53,"Restaurants","September 1, 2022","A little update. 
Just to let you all know The Sagart will be remaining closed until the new year due to staff shortages. 
We will keep you updated as some big changes will be happening over the coming months and we will be back in 2023! In the meantime you can get booked in next door at Havana Bank Sq  for some delish food & drinks.","Intro
Wine, cheese, charcuterie and small plates.
We want to create a fun, accessible and engaging wine ex
Page · Local business
18a Chapel Lane, Belfast, United Kingdom
+44 28 9033 3331
Open now
In-store pickup
Price Range · $$
Rating · 4.8 (301 Reviews)",2022,"facebook","online",4.8,301,4600,"https://www.facebook.com/thesagart/",0.298746197950095,,
"g274927-d7616221","['Europe', 'Slovakia', 'Kosice Region', 'Kosice', 'Kosice Restaurants', 'Clematis coffee and tea shop']","Clematis coffee and tea shop","Claimed",4.5,"July 19, 2020","Hlavna 84, Kosice 040 01 Slovakia",48.723747,21.256342,"#2 of 22 Coffee & Tea in Kosice","#2 of 22 Coffee & Tea in Kosice",46,0,,,"Cafe",,,"Reservations, Serves Alcohol, Full Bar, Digital Payments, Cash Only, Free Wifi, Table Service, Takeout, Outdoor Seating, Seating","True","True",40,45,40,,27,14,1,2,2,"English (18), Polish (2), Russian (3), Hungarian (1), Italian (1), Slovak (21)","g274927-d7616221","in rating","$$ - $$$","Cafe",18,28,21,"Coffee & Tea","October, 2023","Naša novinka Hruška Spritz už čoskoro v ponuke 
Dokonalá jesenná kombinácia chutí ","Intro
Clematis coffee & tea shop
Page · Coffee shop
Hlavná 84, Kosice, Slovakia
+421 911 633 447
some@email.com
cajkava.sk
Open now
Curbside pickup
Price Range · $$
Rating · 4.7 (134 Reviews)",2023,"facebook","online",4.7,134,1800,"http://www.facebook.com/pages/Clematis-coffee-and-tea-shop/245242362314727",0.379117932170629,,
